time;position;tas;heading_angle;climb_angle;
58301.487742s;37°23'58.528012"N 25°0'47.815775"W 30000.00ft;700.0km/h;-56.75°;0.00°;
58352.916313s;37°26'55.479956"N 25°6'28.510189"W 30000.00ft;700.0km/h;-56.81°;0.00°;
58404.344885s;37°29'52.137663"N 25°12'9.670529"W 30000.00ft;700.0km/h;-56.88°;0.00°;
58455.773456s;37°32'48.495682"N 25°17'51.301181"W 30000.00ft;700.0km/h;-56.94°;0.00°;
58507.202028s;37°35'44.546278"N 25°23'33.408367"W 30000.00ft;700.0km/h;-57.01°;0.00°;
58558.630599s;37°38'40.277159"N 25°29'16.001988"W 30000.00ft;700.0km/h;-57.07°;0.00°;
58610.059171s;37°41'35.664729"N 25°34'59.101083"W 30000.00ft;700.0km/h;-57.15°;0.00°;
58661.487742s;37°44'30.640893"N 25°40'42.760727"W 30000.00ft;700.0km/h;-57.23°;0.00°;
58662.420971s;37°44'33.690673"N 25°40'49.098135"W 30000.00ft;700.0km/h;-58.68°;0.00°;
Switched destination to waypoint 9
58713.849543s;37°46'24.902764"N 25°47'13.060025"W 30000.00ft;700.0km/h;-69.88°;0.00°;
58765.278114s;37°48'15.768408"N 25°53'37.342451"W 30000.00ft;700.0km/h;-69.94°;0.00°;
58816.706686s;37°50'6.286927"N 26°0'1.945036"W 30000.00ft;700.0km/h;-70.01°;0.00°;
58868.135257s;37°51'56.457648"N 26°6'26.867393"W 30000.00ft;700.0km/h;-70.08°;0.00°;
58919.563829s;37°53'46.279895"N 26°12'52.109133"W 30000.00ft;700.0km/h;-70.14°;0.00°;
58970.992400s;37°55'35.752994"N 26°19'17.669857"W 30000.00ft;700.0km/h;-70.21°;0.00°;
59022.420971s;37°57'24.876271"N 26°25'43.549161"W 30000.00ft;700.0km/h;-70.27°;0.00°;
59073.849543s;37°59'13.649053"N 26°32'9.746635"W 30000.00ft;700.0km/h;-70.34°;0.00°;
59125.278114s;38°1'2.070667"N 26°38'36.261860"W 30000.00ft;700.0km/h;-70.41°;0.00°;
59176.706686s;38°2'50.140443"N 26°45'3.094415"W 30000.00ft;700.0km/h;-70.47°;0.00°;
59228.135257s;38°4'37.857709"N 26°51'30.243867"W 30000.00ft;700.0km/h;-70.54°;0.00°;
59279.563829s;38°6'25.221795"N 26°57'57.709782"W 30000.00ft;700.0km/h;-70.60°;0.00°;
59330.992400s;38°8'12.232031"N 27°4'25.491715"W 30000.00ft;700.0km/h;-70.67°;0.00°;
59382.420971s;38°9'58.887747"N 27°10'53.589217"W 30000.00ft;700.0km/h;-70.74°;0.00°;
59433.849543s;38°11'45.188277"N 27°17'22.001832"W 30000.00ft;700.0km/h;-70.80°;0.00°;
59485.278114s;38°13'31.132952"N 27°23'50.729096"W 30000.00ft;700.0km/h;-70.87°;0.00°;
59536.706686s;38°15'16.721106"N 27°30'19.770540"W 30000.00ft;700.0km/h;-70.94°;0.00°;
59588.135257s;38°17'1.952073"N 27°36'49.125688"W 30000.00ft;700.0km/h;-71.00°;0.00°;
59639.563829s;38°18'46.825187"N 27°43'18.794056"W 30000.00ft;700.0km/h;-71.07°;0.00°;
59690.992400s;38°20'31.339784"N 27°49'48.775157"W 30000.00ft;700.0km/h;-71.14°;0.00°;
59742.420971s;38°22'15.495202"N 27°56'19.068493"W 30000.00ft;700.0km/h;-71.21°;0.00°;
59793.849543s;38°23'59.290776"N 28°2'49.673561"W 30000.00ft;700.0km/h;-71.27°;0.00°;
59845.278114s;38°25'42.725846"N 28°9'20.589853"W 30000.00ft;700.0km/h;-71.34°;0.00°;
59896.706686s;38°27'25.799750"N 28°15'51.816852"W 30000.00ft;700.0km/h;-71.41°;0.00°;
59948.135257s;38°29'8.511828"N 28°22'23.354035"W 30000.00ft;700.0km/h;-71.48°;0.00°;
59999.563829s;38°30'50.861422"N 28°28'55.200872"W 30000.00ft;700.0km/h;-71.54°;0.00°;
60050.992400s;38°32'32.847871"N 28°35'27.356828"W 30000.00ft;700.0km/h;-71.61°;0.00°;
60102.420971s;38°34'14.470521"N 28°41'59.821358"W 30000.00ft;700.0km/h;-71.68°;0.00°;
60153.849543s;38°35'55.728713"N 28°48'32.593913"W 30000.00ft;700.0km/h;-71.75°;0.00°;
60205.278114s;38°37'36.621792"N 28°55'5.673937"W 30000.00ft;700.0km/h;-71.82°;0.00°;
60256.706686s;38°39'17.149104"N 29°1'39.060866"W 30000.00ft;700.0km/h;-71.88°;0.00°;
60308.135257s;38°40'57.309996"N 29°8'12.754129"W 30000.00ft;700.0km/h;-71.95°;0.00°;
60359.563829s;38°42'37.103814"N 29°14'46.753150"W 30000.00ft;700.0km/h;-72.02°;0.00°;
60410.992400s;38°44'16.529907"N 29°21'21.057344"W 30000.00ft;700.0km/h;-72.09°;0.00°;
60462.420971s;38°45'55.587625"N 29°27'55.666121"W 30000.00ft;700.0km/h;-72.16°;0.00°;
60513.849543s;38°47'34.276319"N 29°34'30.578884"W 30000.00ft;700.0km/h;-72.23°;0.00°;
60565.278114s;38°49'12.595339"N 29°41'5.795027"W 30000.00ft;700.0km/h;-72.29°;0.00°;
60616.706686s;38°50'50.544038"N 29°47'41.313939"W 30000.00ft;700.0km/h;-72.36°;0.00°;
60668.135257s;38°52'28.121771"N 29°54'17.135003"W 30000.00ft;700.0km/h;-72.43°;0.00°;
60719.563829s;38°54'5.327892"N 30°0'53.257593"W 30000.00ft;700.0km/h;-72.50°;0.00°;
60770.992400s;38°55'42.161758"N 30°7'29.681077"W 30000.00ft;700.0km/h;-72.57°;0.00°;
60822.420971s;38°57'18.622724"N 30°14'6.404816"W 30000.00ft;700.0km/h;-72.64°;0.00°;
60873.849543s;38°58'54.710150"N 30°20'43.428164"W 30000.00ft;700.0km/h;-72.71°;0.00°;
60925.278114s;39°0'30.423395"N 30°27'20.750469"W 30000.00ft;700.0km/h;-72.78°;0.00°;
60976.706686s;39°2'5.761820"N 30°33'58.371072"W 30000.00ft;700.0km/h;-72.85°;0.00°;
61028.135257s;39°3'40.724786"N 30°40'36.289304"W 30000.00ft;700.0km/h;-72.92°;0.00°;
61079.563829s;39°5'15.311657"N 30°47'14.504493"W 30000.00ft;700.0km/h;-72.99°;0.00°;
61130.992400s;39°6'49.521796"N 30°53'53.015959"W 30000.00ft;700.0km/h;-73.06°;0.00°;
61182.420971s;39°8'23.354570"N 31°0'31.823013"W 30000.00ft;700.0km/h;-73.13°;0.00°;
61233.849543s;39°9'56.809345"N 31°7'10.924962"W 30000.00ft;700.0km/h;-73.20°;0.00°;
61285.278114s;39°11'29.885489"N 31°13'50.321104"W 30000.00ft;700.0km/h;-73.27°;0.00°;
61336.706686s;39°13'2.582372"N 31°20'30.010731"W 30000.00ft;700.0km/h;-73.34°;0.00°;
61388.135257s;39°14'34.899364"N 31°27'9.993126"W 30000.00ft;700.0km/h;-73.41°;0.00°;
61439.563829s;39°16'6.835837"N 31°33'50.267569"W 30000.00ft;700.0km/h;-73.48°;0.00°;
61490.992400s;39°17'38.391165"N 31°40'30.833329"W 30000.00ft;700.0km/h;-73.55°;0.00°;
61542.420971s;39°19'9.564722"N 31°47'11.689670"W 30000.00ft;700.0km/h;-73.62°;0.00°;
61593.849543s;39°20'40.355885"N 31°53'52.835849"W 30000.00ft;700.0km/h;-73.69°;0.00°;
61645.278114s;39°22'10.764030"N 32°0'34.271115"W 30000.00ft;700.0km/h;-73.76°;0.00°;
61696.706686s;39°23'40.788538"N 32°7'15.994711"W 30000.00ft;700.0km/h;-73.83°;0.00°;
61748.135257s;39°25'10.428787"N 32°13'58.005873"W 30000.00ft;700.0km/h;-73.90°;0.00°;
61799.563829s;39°26'39.684161"N 32°20'40.303829"W 30000.00ft;700.0km/h;-73.97°;0.00°;
61850.992400s;39°28'8.554041"N 32°27'22.887800"W 30000.00ft;700.0km/h;-74.04°;0.00°;
61902.420971s;39°29'37.037813"N 32°34'5.757002"W 30000.00ft;700.0km/h;-74.12°;0.00°;
61953.849543s;39°31'5.134864"N 32°40'48.910641"W 30000.00ft;700.0km/h;-74.19°;0.00°;
62005.278114s;39°32'32.844580"N 32°47'32.347919"W 30000.00ft;700.0km/h;-74.26°;0.00°;
62056.706686s;39°34'0.166351"N 32°54'16.068028"W 30000.00ft;700.0km/h;-74.33°;0.00°;
62108.135257s;39°35'27.099567"N 33°1'0.070155"W 30000.00ft;700.0km/h;-74.40°;0.00°;
62159.563829s;39°36'53.643622"N 33°7'44.353479"W 30000.00ft;700.0km/h;-74.47°;0.00°;
62210.992400s;39°38'19.797908"N 33°14'28.917173"W 30000.00ft;700.0km/h;-74.54°;0.00°;
62262.420971s;39°39'45.561821"N 33°21'13.760401"W 30000.00ft;700.0km/h;-74.62°;0.00°;
62313.849543s;39°41'10.934759"N 33°27'58.882323"W 30000.00ft;700.0km/h;-74.69°;0.00°;
62365.278114s;39°42'35.916120"N 33°34'44.282089"W 30000.00ft;700.0km/h;-74.76°;0.00°;
62416.706686s;39°44'0.505304"N 33°41'29.958843"W 30000.00ft;700.0km/h;-74.83°;0.00°;
62468.135257s;39°45'24.701714"N 33°48'15.911723"W 30000.00ft;700.0km/h;-74.90°;0.00°;
62519.563829s;39°46'48.504753"N 33°55'2.139859"W 30000.00ft;700.0km/h;-74.98°;0.00°;
62570.992400s;39°48'11.913826"N 34°1'48.642373"W 30000.00ft;700.0km/h;-75.05°;0.00°;
62622.420971s;39°49'34.928340"N 34°8'35.418382"W 30000.00ft;700.0km/h;-75.12°;0.00°;
62673.849543s;39°50'57.547705"N 34°15'22.466995"W 30000.00ft;700.0km/h;-75.19°;0.00°;
62725.278114s;39°52'19.771330"N 34°22'9.787313"W 30000.00ft;700.0km/h;-75.27°;0.00°;
62776.706686s;39°53'41.598629"N 34°28'57.378432"W 30000.00ft;700.0km/h;-75.34°;0.00°;
62828.135257s;39°55'3.029014"N 34°35'45.239440"W 30000.00ft;700.0km/h;-75.41°;0.00°;
62879.563829s;39°56'24.061902"N 34°42'33.369417"W 30000.00ft;700.0km/h;-75.48°;0.00°;
62930.992400s;39°57'44.696711"N 34°49'21.767438"W 30000.00ft;700.0km/h;-75.56°;0.00°;
62982.420971s;39°59'4.932859"N 34°56'10.432569"W 30000.00ft;700.0km/h;-75.63°;0.00°;
63033.849543s;40°0'24.769769"N 35°2'59.363870"W 30000.00ft;700.0km/h;-75.70°;0.00°;
63085.278114s;40°1'44.206863"N 35°9'48.560395"W 30000.00ft;700.0km/h;-75.78°;0.00°;
63136.706686s;40°3'3.243566"N 35°16'38.021188"W 30000.00ft;700.0km/h;-75.85°;0.00°;
63188.135257s;40°4'21.879305"N 35°23'27.745289"W 30000.00ft;700.0km/h;-75.92°;0.00°;
63239.563829s;40°5'40.113510"N 35°30'17.731730"W 30000.00ft;700.0km/h;-76.00°;0.00°;
63290.992400s;40°6'57.945610"N 35°37'7.979536"W 30000.00ft;700.0km/h;-76.07°;0.00°;
63342.420971s;40°8'15.375038"N 35°43'58.487725"W 30000.00ft;700.0km/h;-76.14°;0.00°;
63393.849543s;40°9'32.401229"N 35°50'49.255308"W 30000.00ft;700.0km/h;-76.22°;0.00°;
63445.278114s;40°10'49.023620"N 35°57'40.281289"W 30000.00ft;700.0km/h;-76.29°;0.00°;
63496.706686s;40°12'5.241649"N 36°4'31.564665"W 30000.00ft;700.0km/h;-76.36°;0.00°;
63548.135257s;40°13'21.054757"N 36°11'23.104426"W 30000.00ft;700.0km/h;-76.44°;0.00°;
63599.563829s;40°14'36.462386"N 36°18'14.899556"W 30000.00ft;700.0km/h;-76.51°;0.00°;
63650.992400s;40°15'51.463980"N 36°25'6.949031"W 30000.00ft;700.0km/h;-76.59°;0.00°;
63702.420971s;40°17'6.058987"N 36°31'59.251820"W 30000.00ft;700.0km/h;-76.66°;0.00°;
63753.849543s;40°18'20.246856"N 36°38'51.806886"W 30000.00ft;700.0km/h;-76.73°;0.00°;
63805.278114s;40°19'34.027037"N 36°45'44.613186"W 30000.00ft;700.0km/h;-76.81°;0.00°;
63856.706686s;40°20'47.398982"N 36°52'37.669666"W 30000.00ft;700.0km/h;-76.88°;0.00°;
63908.135257s;40°22'0.362148"N 36°59'30.975271"W 30000.00ft;700.0km/h;-76.96°;0.00°;
63959.563829s;40°23'12.915991"N 37°6'24.528933"W 30000.00ft;700.0km/h;-77.03°;0.00°;
64010.992400s;40°24'25.059970"N 37°13'18.329583"W 30000.00ft;700.0km/h;-77.11°;0.00°;
64062.420971s;40°25'36.793548"N 37°20'12.376141"W 30000.00ft;700.0km/h;-77.18°;0.00°;
64113.849543s;40°26'48.116187"N 37°27'6.667522"W 30000.00ft;700.0km/h;-77.25°;0.00°;
64165.278114s;40°27'59.027354"N 37°34'1.202634"W 30000.00ft;700.0km/h;-77.33°;0.00°;
64216.706686s;40°29'9.526517"N 37°40'55.980377"W 30000.00ft;700.0km/h;-77.40°;0.00°;
64268.135257s;40°30'19.613146"N 37°47'50.999646"W 30000.00ft;700.0km/h;-77.48°;0.00°;
64319.563829s;40°31'29.286714"N 37°54'46.259329"W 30000.00ft;700.0km/h;-77.55°;0.00°;
64370.992400s;40°32'38.546695"N 38°1'41.758306"W 30000.00ft;700.0km/h;-77.63°;0.00°;
64422.420971s;40°33'47.392567"N 38°8'37.495451"W 30000.00ft;700.0km/h;-77.70°;0.00°;
64473.849543s;40°34'55.823809"N 38°15'33.469632"W 30000.00ft;700.0km/h;-77.78°;0.00°;
64525.278114s;40°36'3.839903"N 38°22'29.679708"W 30000.00ft;700.0km/h;-77.86°;0.00°;
64576.706686s;40°37'11.440333"N 38°29'26.124535"W 30000.00ft;700.0km/h;-77.93°;0.00°;
64628.135257s;40°38'18.624586"N 38°36'22.802959"W 30000.00ft;700.0km/h;-78.01°;0.00°;
64679.563829s;40°39'25.392149"N 38°43'19.713821"W 30000.00ft;700.0km/h;-78.08°;0.00°;
64730.992400s;40°40'31.742515"N 38°50'16.855955"W 30000.00ft;700.0km/h;-78.16°;0.00°;
64782.420971s;40°41'37.675178"N 38°57'14.228188"W 30000.00ft;700.0km/h;-78.23°;0.00°;
64833.849543s;40°42'43.189632"N 39°4'11.829341"W 30000.00ft;700.0km/h;-78.31°;0.00°;
64885.278114s;40°43'48.285376"N 39°11'9.658228"W 30000.00ft;700.0km/h;-78.38°;0.00°;
64936.706686s;40°44'52.961912"N 39°18'7.713656"W 30000.00ft;700.0km/h;-78.46°;0.00°;
64988.135257s;40°45'57.218742"N 39°25'5.994428"W 30000.00ft;700.0km/h;-78.54°;0.00°;
65039.563829s;40°47'1.055373"N 39°32'4.499337"W 30000.00ft;700.0km/h;-78.61°;0.00°;
65090.992400s;40°48'4.471312"N 39°39'3.227171"W 30000.00ft;700.0km/h;-78.69°;0.00°;
65142.420971s;40°49'7.466071"N 39°46'2.176712"W 30000.00ft;700.0km/h;-78.76°;0.00°;
65193.849543s;40°50'10.039163"N 39°53'1.346736"W 30000.00ft;700.0km/h;-78.84°;0.00°;
65245.278114s;40°51'12.190103"N 40°0'0.736010"W 30000.00ft;700.0km/h;-78.92°;0.00°;
65296.706686s;40°52'13.918410"N 40°7'0.343298"W 30000.00ft;700.0km/h;-78.99°;0.00°;
65348.135257s;40°53'15.223605"N 40°14'0.167354"W 30000.00ft;700.0km/h;-79.07°;0.00°;
65399.563829s;40°54'16.105212"N 40°21'0.206929"W 30000.00ft;700.0km/h;-79.15°;0.00°;
65450.992400s;40°55'16.562757"N 40°28'0.460766"W 30000.00ft;700.0km/h;-79.22°;0.00°;
65502.420971s;40°56'16.595769"N 40°35'0.927602"W 30000.00ft;700.0km/h;-79.30°;0.00°;
65553.849543s;40°57'16.203778"N 40°42'1.606167"W 30000.00ft;700.0km/h;-79.38°;0.00°;
65605.278114s;40°58'15.386319"N 40°49'2.495185"W 30000.00ft;700.0km/h;-79.45°;0.00°;
65656.706686s;40°59'14.142930"N 40°56'3.593375"W 30000.00ft;700.0km/h;-79.53°;0.00°;
65708.135257s;41°0'12.473148"N 41°3'4.899448"W 30000.00ft;700.0km/h;-79.61°;0.00°;
65759.563829s;41°1'10.376517"N 41°10'6.412110"W 30000.00ft;700.0km/h;-79.68°;0.00°;
65810.992400s;41°2'7.852581"N 41°17'8.130060"W 30000.00ft;700.0km/h;-79.76°;0.00°;
65862.420971s;41°3'4.900888"N 41°24'10.051993"W 30000.00ft;700.0km/h;-79.84°;0.00°;
65913.849543s;41°4'1.520988"N 41°31'12.176594"W 30000.00ft;700.0km/h;-79.91°;0.00°;
65965.278114s;41°4'57.712433"N 41°38'14.502545"W 30000.00ft;700.0km/h;-79.99°;0.00°;
66016.706686s;41°5'53.474781"N 41°45'17.028521"W 30000.00ft;700.0km/h;-80.07°;0.00°;
66068.135257s;41°6'48.807589"N 41°52'19.753191"W 30000.00ft;700.0km/h;-80.15°;0.00°;
66119.563829s;41°7'43.710419"N 41°59'22.675219"W 30000.00ft;700.0km/h;-80.22°;0.00°;
66170.992400s;41°8'38.182835"N 42°6'25.793260"W 30000.00ft;700.0km/h;-80.30°;0.00°;
66222.420971s;41°9'32.224404"N 42°13'29.105967"W 30000.00ft;700.0km/h;-80.38°;0.00°;
66273.849543s;41°10'25.834697"N 42°20'32.611983"W 30000.00ft;700.0km/h;-80.45°;0.00°;
66325.278114s;41°11'19.013284"N 42°27'36.309949"W 30000.00ft;700.0km/h;-80.53°;0.00°;
66376.706686s;41°12'11.759743"N 42°34'40.198499"W 30000.00ft;700.0km/h;-80.61°;0.00°;
66428.135257s;41°13'4.073652"N 42°41'44.276258"W 30000.00ft;700.0km/h;-80.69°;0.00°;
66479.563829s;41°13'55.954593"N 42°48'48.541850"W 30000.00ft;700.0km/h;-80.77°;0.00°;
66530.992400s;41°14'47.402148"N 42°55'52.993890"W 30000.00ft;700.0km/h;-80.84°;0.00°;
66582.420971s;41°15'38.415907"N 43°2'57.630988"W 30000.00ft;700.0km/h;-80.92°;0.00°;
66633.849543s;41°16'28.995458"N 43°10'2.451750"W 30000.00ft;700.0km/h;-81.00°;0.00°;
66685.278114s;41°17'19.140396"N 43°17'7.454773"W 30000.00ft;700.0km/h;-81.08°;0.00°;
66736.706686s;41°18'8.850315"N 43°24'12.638652"W 30000.00ft;700.0km/h;-81.16°;0.00°;
66788.135257s;41°18'58.124816"N 43°31'18.001973"W 30000.00ft;700.0km/h;-81.23°;0.00°;
66839.563829s;41°19'46.963501"N 43°38'23.543319"W 30000.00ft;700.0km/h;-81.31°;0.00°;
66890.992400s;41°20'35.365974"N 43°45'29.261267"W 30000.00ft;700.0km/h;-81.39°;0.00°;
66942.420971s;41°21'23.331843"N 43°52'35.154387"W 30000.00ft;700.0km/h;-81.47°;0.00°;
66993.849543s;41°22'10.860721"N 43°59'41.221246"W 30000.00ft;700.0km/h;-81.55°;0.00°;
67045.278114s;41°22'57.952220"N 44°6'47.460402"W 30000.00ft;700.0km/h;-81.62°;0.00°;
67096.706686s;41°23'44.605959"N 44°13'53.870412"W 30000.00ft;700.0km/h;-81.70°;0.00°;
67148.135257s;41°24'30.821558"N 44°21'0.449824"W 30000.00ft;700.0km/h;-81.78°;0.00°;
67199.563829s;41°25'16.598640"N 44°28'7.197182"W 30000.00ft;700.0km/h;-81.86°;0.00°;
67250.992400s;41°26'1.936832"N 44°35'14.111025"W 30000.00ft;700.0km/h;-81.94°;0.00°;
67302.420971s;41°26'46.835763"N 44°42'21.189888"W 30000.00ft;700.0km/h;-82.02°;0.00°;
67353.849543s;41°27'31.295067"N 44°49'28.432297"W 30000.00ft;700.0km/h;-82.10°;0.00°;
67405.278114s;41°28'15.314379"N 44°56'35.836777"W 30000.00ft;700.0km/h;-82.17°;0.00°;
67456.706686s;41°28'58.893339"N 45°3'43.401845"W 30000.00ft;700.0km/h;-82.25°;0.00°;
67508.135257s;41°29'42.031588"N 45°10'51.126014"W 30000.00ft;700.0km/h;-82.33°;0.00°;
67559.563829s;41°30'24.728773"N 45°17'59.007793"W 30000.00ft;700.0km/h;-82.41°;0.00°;
67610.992400s;41°31'6.984541"N 45°25'7.045683"W 30000.00ft;700.0km/h;-82.49°;0.00°;
67662.420971s;41°31'48.798546"N 45°32'15.238183"W 30000.00ft;700.0km/h;-82.57°;0.00°;
67713.849543s;41°32'30.170441"N 45°39'23.583786"W 30000.00ft;700.0km/h;-82.65°;0.00°;
67765.278114s;41°33'11.099886"N 45°46'32.080980"W 30000.00ft;700.0km/h;-82.73°;0.00°;
67816.706686s;41°33'51.586542"N 45°53'40.728248"W 30000.00ft;700.0km/h;-82.81°;0.00°;
67868.135257s;41°34'31.630073"N 46°0'49.524068"W 30000.00ft;700.0km/h;-82.88°;0.00°;
67919.563829s;41°35'11.230149"N 46°7'58.466915"W 30000.00ft;700.0km/h;-82.96°;0.00°;
67970.992400s;41°35'50.386439"N 46°15'7.555256"W 30000.00ft;700.0km/h;-83.04°;0.00°;
68022.420971s;41°36'29.098620"N 46°22'16.787556"W 30000.00ft;700.0km/h;-83.12°;0.00°;
68073.849543s;41°37'7.366369"N 46°29'26.162275"W 30000.00ft;700.0km/h;-83.20°;0.00°;
68125.278114s;41°37'45.189367"N 46°36'35.677867"W 30000.00ft;700.0km/h;-83.28°;0.00°;
68176.706686s;41°38'22.567299"N 46°43'45.332783"W 30000.00ft;700.0km/h;-83.36°;0.00°;
68228.135257s;41°38'59.499852"N 46°50'55.125469"W 30000.00ft;700.0km/h;-83.44°;0.00°;
68279.563829s;41°39'35.986719"N 46°58'5.054367"W 30000.00ft;700.0km/h;-83.52°;0.00°;
68330.992400s;41°40'12.027594"N 47°5'15.117912"W 30000.00ft;700.0km/h;-83.60°;0.00°;
68382.420971s;41°40'47.622174"N 47°12'25.314538"W 30000.00ft;700.0km/h;-83.68°;0.00°;
68433.849543s;41°41'22.770162"N 47°19'35.642673"W 30000.00ft;700.0km/h;-83.76°;0.00°;
68485.278114s;41°41'57.471263"N 47°26'46.100741"W 30000.00ft;700.0km/h;-83.84°;0.00°;
68536.706686s;41°42'31.725183"N 47°33'56.687161"W 30000.00ft;700.0km/h;-83.92°;0.00°;
68588.135257s;41°43'5.531635"N 47°41'7.400350"W 30000.00ft;700.0km/h;-84.00°;0.00°;
68639.563829s;41°43'38.890335"N 47°48'18.238718"W 30000.00ft;700.0km/h;-84.08°;0.00°;
68690.992400s;41°44'11.801000"N 47°55'29.200672"W 30000.00ft;700.0km/h;-84.16°;0.00°;
68742.420971s;41°44'44.263352"N 48°2'40.284617"W 30000.00ft;700.0km/h;-84.24°;0.00°;
68793.849543s;41°45'16.277117"N 48°9'51.488950"W 30000.00ft;700.0km/h;-84.32°;0.00°;
68845.278114s;41°45'47.842024"N 48°17'2.812068"W 30000.00ft;700.0km/h;-84.40°;0.00°;
68896.706686s;41°46'18.957805"N 48°24'14.252361"W 30000.00ft;700.0km/h;-84.48°;0.00°;
68948.135257s;41°46'49.624195"N 48°31'25.808216"W 30000.00ft;700.0km/h;-84.56°;0.00°;
68999.563829s;41°47'19.840935"N 48°38'37.478019"W 30000.00ft;700.0km/h;-84.64°;0.00°;
69050.992400s;41°47'49.607766"N 48°45'49.260147"W 30000.00ft;700.0km/h;-84.72°;0.00°;
69102.420971s;41°48'18.924435"N 48°53'1.152977"W 30000.00ft;700.0km/h;-84.80°;0.00°;
69153.849543s;41°48'47.790692"N 49°0'13.154882"W 30000.00ft;700.0km/h;-84.88°;0.00°;
69205.278114s;41°49'16.206290"N 49°7'25.264231"W 30000.00ft;700.0km/h;-84.96°;0.00°;
69256.706686s;41°49'44.170986"N 49°14'37.479388"W 30000.00ft;700.0km/h;-85.04°;0.00°;
69308.135257s;41°50'11.684540"N 49°21'49.798715"W 30000.00ft;700.0km/h;-85.12°;0.00°;
69359.563829s;41°50'38.746717"N 49°29'2.220570"W 30000.00ft;700.0km/h;-85.20°;0.00°;
69410.992400s;41°51'5.357284"N 49°36'14.743309"W 30000.00ft;700.0km/h;-85.28°;0.00°;
69462.420971s;41°51'31.516012"N 49°43'27.365282"W 30000.00ft;700.0km/h;-85.36°;0.00°;
69513.849543s;41°51'57.222675"N 49°50'40.084837"W 30000.00ft;700.0km/h;-85.44°;0.00°;
69565.278114s;41°52'22.477052"N 49°57'52.900320"W 30000.00ft;700.0km/h;-85.52°;0.00°;
69616.706686s;41°52'47.278924"N 50°5'5.810071"W 30000.00ft;700.0km/h;-85.60°;0.00°;
69668.135257s;41°53'11.628078"N 50°12'18.812430"W 30000.00ft;700.0km/h;-85.68°;0.00°;
69719.563829s;41°53'35.524301"N 50°19'31.905731"W 30000.00ft;700.0km/h;-85.76°;0.00°;
69770.992400s;41°53'58.967388"N 50°26'45.088306"W 30000.00ft;700.0km/h;-85.84°;0.00°;
69822.420971s;41°54'21.957133"N 50°33'58.358485"W 30000.00ft;700.0km/h;-85.92°;0.00°;
69873.849543s;41°54'44.493337"N 50°41'11.714594"W 30000.00ft;700.0km/h;-86.00°;0.00°;
69925.278114s;41°55'6.575803"N 50°48'25.154957"W 30000.00ft;700.0km/h;-86.08°;0.00°;
69976.706686s;41°55'28.204339"N 50°55'38.677892"W 30000.00ft;700.0km/h;-86.16°;0.00°;
70028.135257s;41°55'49.378755"N 51°2'52.281719"W 30000.00ft;700.0km/h;-86.24°;0.00°;
70079.563829s;41°56'10.098866"N 51°10'5.964752"W 30000.00ft;700.0km/h;-86.33°;0.00°;
70130.992400s;41°56'30.364489"N 51°17'19.725303"W 30000.00ft;700.0km/h;-86.41°;0.00°;
70182.420971s;41°56'50.175448"N 51°24'33.561682"W 30000.00ft;700.0km/h;-86.49°;0.00°;
70233.849543s;41°57'9.531566"N 51°31'47.472196"W 30000.00ft;700.0km/h;-86.57°;0.00°;
70285.278114s;41°57'28.432673"N 51°39'1.455149"W 30000.00ft;700.0km/h;-86.65°;0.00°;
70336.706686s;41°57'46.878603"N 51°46'15.508843"W 30000.00ft;700.0km/h;-86.73°;0.00°;
70388.135257s;41°58'4.869191"N 51°53'29.631577"W 30000.00ft;700.0km/h;-86.81°;0.00°;
70439.563829s;41°58'22.404277"N 52°0'43.821649"W 30000.00ft;700.0km/h;-86.89°;0.00°;
70490.992400s;41°58'39.483706"N 52°7'58.077353"W 30000.00ft;700.0km/h;-86.97°;0.00°;
70542.420971s;41°58'56.107326"N 52°15'12.396982"W 30000.00ft;700.0km/h;-87.05°;0.00°;
70593.849543s;41°59'12.274986"N 52°22'26.778827"W 30000.00ft;700.0km/h;-87.13°;0.00°;
70645.278114s;41°59'27.986543"N 52°29'41.221175"W 30000.00ft;700.0km/h;-87.21°;0.00°;
70696.706686s;41°59'43.241855"N 52°36'55.722312"W 30000.00ft;700.0km/h;-87.30°;0.00°;
70748.135257s;41°59'58.040785"N 52°44'10.280524"W 30000.00ft;700.0km/h;-87.38°;0.00°;
70799.563829s;42°0'12.383198"N 52°51'24.894090"W 30000.00ft;700.0km/h;-87.46°;0.00°;
70850.992400s;42°0'26.268965"N 52°58'39.561293"W 30000.00ft;700.0km/h;-87.54°;0.00°;
70902.420971s;42°0'39.697959"N 53°5'54.280410"W 30000.00ft;700.0km/h;-87.62°;0.00°;
70953.849543s;42°0'52.670057"N 53°13'9.049718"W 30000.00ft;700.0km/h;-87.70°;0.00°;
71005.278114s;42°1'5.185141"N 53°20'23.867490"W 30000.00ft;700.0km/h;-87.78°;0.00°;
71056.706686s;42°1'17.243096"N 53°27'38.732001"W 30000.00ft;700.0km/h;-87.86°;0.00°;
71108.135257s;42°1'28.843809"N 53°34'53.641522"W 30000.00ft;700.0km/h;-87.94°;0.00°;
71159.563829s;42°1'39.987174"N 53°42'8.594322"W 30000.00ft;700.0km/h;-88.02°;0.00°;
71210.992400s;42°1'50.673087"N 53°49'23.588670"W 30000.00ft;700.0km/h;-88.11°;0.00°;
