time;position;tas;heading_angle;climb_angle;
62350.50s;37°41'31.668570"N 25°34'50.713743"W 35000.00ft;401.7km/h;-57.18°;0.00°;
62440.50s;37°44'27.242721"N 25°40'36.044958"W 35000.00ft;401.9km/h;-57.27°;0.00°;
62442.14s;37°44'30.346166"N 25°40'42.339041"W 35000.00ft;400.0km/h;-58.06°;0.00°;
Switched destination to waypoint 9
62532.14s;37°46'22.005342"N 25°47'7.806061"W 35000.00ft;401.7km/h;-69.88°;0.00°;
62622.14s;37°48'13.157295"N 25°53'33.048237"W 35000.00ft;401.1km/h;-69.94°;0.00°;
62712.14s;37°50'3.740576"N 25°59'57.847142"W 35000.00ft;400.3km/h;-70.01°;0.00°;
62802.14s;37°51'53.740321"N 26°6'22.143654"W 35000.00ft;399.5km/h;-70.07°;0.00°;
62892.14s;37°53'43.190473"N 26°12'46.048954"W 35000.00ft;398.7km/h;-70.14°;0.00°;
62982.14s;37°55'32.166323"N 26°19'9.821674"W 35000.00ft;398.2km/h;-70.21°;0.00°;
63072.14s;37°57'20.769859"N 26°25'33.819042"W 35000.00ft;398.2km/h;-70.27°;0.00°;
63162.14s;37°59'9.109456"N 26°31'58.426718"W 35000.00ft;398.5km/h;-70.34°;0.00°;
63252.14s;38°0'57.276607"N 26°38'23.976421"W 35000.00ft;399.1km/h;-70.40°;0.00°;
63342.14s;38°2'45.324366"N 26°44'50.667673"W 35000.00ft;400.0km/h;-70.47°;0.00°;
63432.14s;38°4'33.253453"N 26°51'18.515164"W 35000.00ft;400.8km/h;-70.53°;0.00°;
63522.14s;38°6'21.011048"N 26°57'47.340610"W 35000.00ft;401.5km/h;-70.60°;0.00°;
63612.14s;38°8'8.503536"N 27°4'16.814945"W 35000.00ft;401.9km/h;-70.67°;0.00°;
63702.14s;38°9'55.619468"N 27°10'46.538726"W 35000.00ft;401.8km/h;-70.73°;0.00°;
63792.14s;38°11'42.255538"N 27°17'16.135597"W 35000.00ft;401.3km/h;-70.80°;0.00°;
63882.14s;38°13'28.338439"N 27°23'45.332978"W 35000.00ft;400.6km/h;-70.87°;0.00°;
63972.14s;38°15'13.838271"N 27°30'14.013679"W 35000.00ft;399.7km/h;-70.94°;0.00°;
64062.14s;38°16'58.772502"N 27°36'42.233852"W 35000.00ft;398.9km/h;-71.00°;0.00°;
64152.14s;38°18'43.201360"N 27°43'10.209506"W 35000.00ft;398.4km/h;-71.07°;0.00°;
64242.14s;38°20'27.215923"N 27°49'38.275444"W 35000.00ft;398.1km/h;-71.14°;0.00°;
64332.14s;38°22'10.920247"N 27°56'6.820780"W 35000.00ft;398.3km/h;-71.20°;0.00°;
64422.14s;38°23'54.409641"N 28°2'36.208330"W 35000.00ft;398.9km/h;-71.27°;0.00°;
64512.14s;38°25'37.748920"N 28°9'6.691848"W 35000.00ft;399.7km/h;-71.34°;0.00°;
64602.14s;38°27'20.956077"N 28°15'38.351743"W 35000.00ft;400.6km/h;-71.41°;0.00°;
64692.14s;38°29'3.996783"N 28°22'11.070374"W 35000.00ft;401.3km/h;-71.47°;0.00°;
64782.14s;38°30'46.792353"N 28°28'44.558235"W 35000.00ft;401.8km/h;-71.54°;0.00°;
64872.14s;38°32'29.239132"N 28°35'18.424755"W 35000.00ft;401.9km/h;-71.61°;0.00°;
64962.14s;38°34'11.233215"N 28°41'52.271527"W 35000.00ft;401.5km/h;-71.68°;0.00°;
65052.14s;38°35'52.693245"N 28°48'25.780596"W 35000.00ft;400.9km/h;-71.75°;0.00°;
65142.14s;38°37'33.576118"N 28°54'58.777455"W 35000.00ft;400.0km/h;-71.81°;0.00°;
65232.14s;38°39'13.883688"N 29°1'31.260465"W 35000.00ft;399.2km/h;-71.88°;0.00°;
65322.14s;38°40'53.660894"N 29°8'3.397363"W 35000.00ft;398.5km/h;-71.95°;0.00°;
65412.14s;38°42'32.986545"N 29°14'35.492615"W 35000.00ft;398.2km/h;-72.02°;0.00°;
65502.14s;38°44'11.957960"N 29°21'7.929547"W 35000.00ft;398.2km/h;-72.09°;0.00°;
65592.14s;38°45'50.671148"N 29°27'41.093121"W 35000.00ft;398.6km/h;-72.15°;0.00°;
65682.14s;38°47'29.199565"N 29°34'15.284985"W 35000.00ft;399.4km/h;-72.22°;0.00°;
65772.14s;38°49'7.576243"N 29°40'50.649754"W 35000.00ft;400.3km/h;-72.29°;0.00°;
65862.14s;38°50'45.784706"N 29°47'27.134766"W 35000.00ft;401.1km/h;-72.36°;0.00°;
65952.14s;38°52'23.762317"N 29°54'4.499172"W 35000.00ft;401.7km/h;-72.43°;0.00°;
66042.14s;38°54'1.415676"N 30°0'42.372330"W 35000.00ft;401.9km/h;-72.50°;0.00°;
66132.14s;38°55'38.643279"N 30°7'20.343556"W 35000.00ft;401.7km/h;-72.57°;0.00°;
66222.14s;38°57'15.358524"N 30°13'58.055830"W 35000.00ft;401.1km/h;-72.64°;0.00°;
66312.14s;38°58'51.507240"N 30°20'35.279478"W 35000.00ft;400.3km/h;-72.71°;0.00°;
66402.14s;39°0'27.076894"N 30°27'11.953432"W 35000.00ft;399.5km/h;-72.78°;0.00°;
66492.14s;39°2'2.097364"N 30°33'48.192387"W 35000.00ft;398.7km/h;-72.85°;0.00°;
66582.14s;39°3'36.634311"N 30°40'24.263176"W 35000.00ft;398.2km/h;-72.92°;0.00°;
66672.14s;39°5'10.776345"N 30°47'0.534297"W 35000.00ft;398.2km/h;-72.99°;0.00°;
66762.14s;39°6'44.617338"N 30°53'37.403463"W 35000.00ft;398.5km/h;-73.05°;0.00°;
66852.14s;39°8'18.236256"N 31°0'15.212611"W 35000.00ft;399.1km/h;-73.12°;0.00°;
66942.14s;39°9'51.678573"N 31°6'54.167170"W 35000.00ft;400.0km/h;-73.19°;0.00°;
67032.14s;39°11'24.944385"N 31°13'34.281833"W 35000.00ft;400.8km/h;-73.26°;0.00°;
67122.14s;39°12'57.987548"N 31°20'15.372221"W 35000.00ft;401.5km/h;-73.33°;0.00°;
67212.14s;39°14'30.726863"N 31°26'57.098494"W 35000.00ft;401.9km/h;-73.41°;0.00°;
67302.14s;39°16'3.066010"N 31°33'39.048339"W 35000.00ft;401.8km/h;-73.48°;0.00°;
67392.14s;39°17'34.915997"N 31°40'20.833392"W 35000.00ft;401.3km/h;-73.55°;0.00°;
67482.14s;39°19'6.213940"N 31°47'2.172427"W 35000.00ft;400.6km/h;-73.62°;0.00°;
67572.14s;39°20'36.934499"N 31°53'42.944542"W 35000.00ft;399.7km/h;-73.69°;0.00°;
67662.14s;39°22'7.093120"N 32°0'23.207588"W 35000.00ft;398.9km/h;-73.76°;0.00°;
67752.14s;39°23'36.741910"N 32°7'3.184198"W 35000.00ft;398.4km/h;-73.83°;0.00°;
67842.14s;39°25'5.959269"N 32°13'43.219384"W 35000.00ft;398.1km/h;-73.90°;0.00°;
67932.14s;39°26'34.834454"N 32°20'23.714021"W 35000.00ft;398.3km/h;-73.97°;0.00°;
68022.14s;39°28'3.448927"N 32°27'5.041741"W 35000.00ft;398.9km/h;-74.04°;0.00°;
68112.14s;39°29'31.857770"N 32°33'47.463648"W 35000.00ft;399.7km/h;-74.11°;0.00°;
68202.14s;39°31'0.075846"N 32°40'31.062125"W 35000.00ft;400.6km/h;-74.18°;0.00°;
68292.14s;39°32'28.073268"N 32°47'15.715460"W 35000.00ft;401.3km/h;-74.25°;0.00°;
68382.14s;39°33'55.782398"N 32°54'1.124913"W 35000.00ft;401.8km/h;-74.33°;0.00°;
68472.14s;39°35'23.114550"N 33°0'46.887734"W 35000.00ft;401.9km/h;-74.40°;0.00°;
68562.14s;39°36'49.981137"N 33°7'32.593245"W 35000.00ft;401.5km/h;-74.47°;0.00°;
68652.14s;39°38'16.313088"N 33°14'17.913784"W 35000.00ft;400.9km/h;-74.54°;0.00°;
68742.14s;39°39'42.074111"N 33°21'2.669549"W 35000.00ft;400.0km/h;-74.61°;0.00°;
68832.14s;39°41'7.266234"N 33°27'46.858820"W 35000.00ft;399.2km/h;-74.69°;0.00°;
68922.14s;39°42'31.928049"N 33°34'30.654294"W 35000.00ft;398.5km/h;-74.76°;0.00°;
69012.14s;39°43'56.126714"N 33°41'14.369379"W 35000.00ft;398.2km/h;-74.83°;0.00°;
69102.14s;39°45'19.944818"N 33°47'58.398556"W 35000.00ft;398.2km/h;-74.90°;0.00°;
69192.14s;39°46'43.463518"N 33°54'43.137842"W 35000.00ft;398.6km/h;-74.97°;0.00°;
69282.14s;39°48'6.744597"N 34°1'28.897347"W 35000.00ft;399.4km/h;-75.04°;0.00°;
69372.14s;39°49'29.815448"N 34°8'15.825441"W 35000.00ft;400.3km/h;-75.12°;0.00°;
69462.14s;39°50'52.661578"N 34°15'3.867408"W 35000.00ft;401.1km/h;-75.19°;0.00°;
69552.14s;39°52'15.229643"N 34°21'52.774905"W 35000.00ft;401.7km/h;-75.26°;0.00°;
69642.14s;39°53'37.440601"N 34°28'42.166131"W 35000.00ft;401.9km/h;-75.34°;0.00°;
69732.14s;39°54'59.208911"N 34°35'31.618238"W 35000.00ft;401.7km/h;-75.41°;0.00°;
69822.14s;39°56'20.461905"N 34°42'20.763750"W 35000.00ft;401.1km/h;-75.48°;0.00°;
69912.14s;39°57'41.154433"N 34°49'9.366325"W 35000.00ft;400.3km/h;-75.55°;0.00°;
70002.14s;39°59'1.276455"N 34°55'57.363130"W 35000.00ft;399.5km/h;-75.63°;0.00°;
70092.14s;40°0'20.853495"N 35°2'44.872120"W 35000.00ft;398.7km/h;-75.70°;0.00°;
70182.14s;40°1'39.940913"N 35°9'32.167647"W 35000.00ft;398.2km/h;-75.77°;0.00°;
70272.14s;40°2'58.613017"N 35°16'19.628488"W 35000.00ft;398.2km/h;-75.85°;0.00°;
70362.14s;40°4'16.948185"N 35°23'7.663309"W 35000.00ft;398.5km/h;-75.92°;0.00°;
70452.14s;40°5'35.012025"N 35°29'56.623269"W 35000.00ft;399.1km/h;-75.99°;0.00°;
70542.14s;40°6'52.841946"N 35°36'46.719068"W 35000.00ft;400.0km/h;-76.06°;0.00°;
70632.14s;40°8'10.437426"N 35°43'37.965278"W 35000.00ft;400.8km/h;-76.14°;0.00°;
70722.14s;40°9'27.759504"N 35°50'30.171880"W 35000.00ft;401.5km/h;-76.21°;0.00°;
70812.14s;40°10'44.740283"N 35°57'22.989181"W 35000.00ft;401.9km/h;-76.29°;0.00°;
70902.14s;40°12'1.299631"N 36°4'15.993166"W 35000.00ft;401.8km/h;-76.36°;0.00°;
70992.14s;40°13'17.363860"N 36°11'8.784602"W 35000.00ft;401.3km/h;-76.43°;0.00°;
71082.14s;40°14'32.881223"N 36°18'1.074483"W 35000.00ft;400.6km/h;-76.51°;0.00°;
71172.14s;40°15'47.831244"N 36°24'52.738602"W 35000.00ft;399.7km/h;-76.58°;0.00°;
71262.14s;40°17'2.227209"N 36°31'43.836392"W 35000.00ft;398.9km/h;-76.66°;0.00°;
71352.14s;40°18'16.112565"N 36°38'34.596486"W 35000.00ft;398.4km/h;-76.73°;0.00°;
71442.14s;40°19'29.552199"N 36°45'25.373082"W 35000.00ft;398.1km/h;-76.80°;0.00°;
71532.14s;40°20'42.619607"N 36°52'16.577581"W 35000.00ft;398.3km/h;-76.88°;0.00°;
71622.14s;40°21'55.381520"N 36°59'8.593241"W 35000.00ft;398.9km/h;-76.95°;0.00°;
71712.14s;40°23'7.882695"N 37°6'1.687649"W 35000.00ft;399.7km/h;-77.03°;0.00°;
71802.14s;40°24'20.134703"N 37°12'55.944832"W 35000.00ft;400.6km/h;-77.10°;0.00°;
71892.14s;40°25'32.112440"N 37°19'51.239324"W 35000.00ft;401.3km/h;-77.18°;0.00°;
71982.14s;40°26'43.760076"N 37°26'47.264049"W 35000.00ft;401.8km/h;-77.25°;0.00°;
72072.14s;40°27'55.004889"N 37°33'43.605351"W 35000.00ft;401.9km/h;-77.33°;0.00°;
72162.14s;40°29'5.774624"N 37°40'39.841619"W 35000.00ft;401.5km/h;-77.40°;0.00°;
72252.14s;40°30'16.013291"N 37°47'35.636591"W 35000.00ft;400.9km/h;-77.48°;0.00°;
72342.14s;40°31'25.691842"N 37°54'30.805812"W 35000.00ft;400.0km/h;-77.55°;0.00°;
72432.14s;40°32'34.812492"N 38°1'25.347557"W 35000.00ft;399.2km/h;-77.63°;0.00°;
72522.14s;40°33'43.407076"N 38°8'19.438954"W 35000.00ft;398.5km/h;-77.70°;0.00°;
72612.14s;40°34'51.530380"N 38°15'13.401339"W 35000.00ft;398.2km/h;-77.78°;0.00°;
72702.14s;40°35'59.249348"N 38°22'7.639019"W 35000.00ft;398.2km/h;-77.85°;0.00°;
72792.14s;40°37'6.629393"N 38°29'2.557697"W 35000.00ft;398.6km/h;-77.93°;0.00°;
72882.14s;40°38'13.719934"N 38°35'58.474830"W 35000.00ft;399.4km/h;-78.00°;0.00°;
72972.14s;40°39'20.542424"N 38°42'55.541969"W 35000.00ft;400.3km/h;-78.08°;0.00°;
73062.14s;40°40'27.084532"N 38°49'53.702471"W 35000.00ft;401.1km/h;-78.15°;0.00°;
73152.14s;40°41'33.302815"N 38°56'52.701319"W 35000.00ft;401.7km/h;-78.23°;0.00°;
73242.14s;40°42'39.133508"N 39°3'52.146881"W 35000.00ft;401.9km/h;-78.30°;0.00°;
73332.14s;40°43'44.508028"N 39°10'51.605658"W 35000.00ft;401.7km/h;-78.38°;0.00°;
73422.14s;40°44'49.368492"N 39°17'50.701068"W 35000.00ft;401.1km/h;-78.46°;0.00°;
73512.14s;40°45'53.679321"N 39°24'49.191015"W 35000.00ft;400.3km/h;-78.53°;0.00°;
73602.14s;40°46'57.433108"N 39°31'47.011200"W 35000.00ft;399.5km/h;-78.61°;0.00°;
73692.14s;40°48'0.650763"N 39°38'44.282466"W 35000.00ft;398.7km/h;-78.68°;0.00°;
73782.14s;40°49'3.376733"N 39°45'41.285724"W 35000.00ft;398.2km/h;-78.76°;0.00°;
73872.14s;40°50'5.670192"N 39°52'38.408650"W 35000.00ft;398.2km/h;-78.84°;0.00°;
73962.14s;40°51'7.593138"N 39°59'36.069329"W 35000.00ft;398.5km/h;-78.91°;0.00°;
74052.14s;40°52'9.197073"N 40°6'34.626792"W 35000.00ft;399.1km/h;-78.99°;0.00°;
74142.14s;40°53'10.510924"N 40°13'34.296162"W 35000.00ft;400.0km/h;-79.06°;0.00°;
74232.14s;40°54'11.533564"N 40°20'35.091780"W 35000.00ft;400.8km/h;-79.14°;0.00°;
74322.14s;40°55'12.233677"N 40°27'36.818664"W 35000.00ft;401.5km/h;-79.22°;0.00°;
74412.14s;40°56'12.557472"N 40°34'39.118592"W 35000.00ft;401.9km/h;-79.29°;0.00°;
74502.14s;40°57'12.441964"N 40°41'41.557496"W 35000.00ft;401.8km/h;-79.37°;0.00°;
74592.14s;40°58'11.829645"N 40°48'43.726868"W 35000.00ft;401.3km/h;-79.45°;0.00°;
74682.14s;40°59'10.680542"N 40°55'45.331116"W 35000.00ft;400.6km/h;-79.52°;0.00°;
74772.14s;41°0'8.979309"N 41°2'46.243290"W 35000.00ft;399.7km/h;-79.60°;0.00°;
74862.14s;41°1'6.736948"N 41°9'46.524245"W 35000.00ft;398.9km/h;-79.68°;0.00°;
74952.14s;41°2'3.987760"N 41°16'46.407757"W 35000.00ft;398.4km/h;-79.76°;0.00°;
75042.14s;41°3'0.782377"N 41°23'46.255823"W 35000.00ft;398.1km/h;-79.83°;0.00°;
75132.14s;41°3'57.177691"N 41°30'46.488719"W 35000.00ft;398.3km/h;-79.91°;0.00°;
75222.14s;41°4'53.224927"N 41°37'47.497751"W 35000.00ft;398.9km/h;-79.99°;0.00°;
75312.14s;41°5'48.957996"N 41°44'49.555851"W 35000.00ft;399.7km/h;-80.06°;0.00°;
75402.14s;41°6'44.385055"N 41°51'52.748300"W 35000.00ft;400.6km/h;-80.14°;0.00°;
75492.14s;41°7'39.486090"N 41°58'56.946353"W 35000.00ft;401.3km/h;-80.22°;0.00°;
75582.14s;41°8'34.217754"N 42°6'1.835855"W 35000.00ft;401.8km/h;-80.29°;0.00°;
75672.14s;41°9'28.524180"N 42°13'6.993976"W 35000.00ft;401.9km/h;-80.37°;0.00°;
75762.14s;41°10'22.350322"N 42°20'11.989984"W 35000.00ft;401.5km/h;-80.45°;0.00°;
75852.14s;41°11'15.653967"N 42°27'16.480499"W 35000.00ft;400.9km/h;-80.53°;0.00°;
75942.14s;41°12'8.413688"N 42°34'20.277277"W 35000.00ft;400.0km/h;-80.61°;0.00°;
76032.14s;41°13'0.631884"N 42°41'23.378671"W 35000.00ft;399.2km/h;-80.68°;0.00°;
76122.14s;41°13'52.333284"N 42°48'25.965555"W 35000.00ft;398.5km/h;-80.76°;0.00°;
76212.14s;41°14'43.559661"N 42°55'28.365849"W 35000.00ft;398.2km/h;-80.84°;0.00°;
76302.14s;41°15'34.361532"N 43°2'30.991957"W 35000.00ft;398.2km/h;-80.92°;0.00°;
76392.14s;41°16'24.787791"N 43°9'34.257487"W 35000.00ft;398.6km/h;-80.99°;0.00°;
76482.14s;41°17'14.874909"N 43°16'38.485831"W 35000.00ft;399.4km/h;-81.07°;0.00°;
76572.14s;41°18'4.638155"N 43°23'43.831007"W 35000.00ft;400.3km/h;-81.15°;0.00°;
76662.14s;41°18'54.067513"N 43°30'50.234666"W 35000.00ft;401.1km/h;-81.23°;0.00°;
76752.14s;41°19'43.129991"N 43°37'57.436231"W 35000.00ft;401.7km/h;-81.31°;0.00°;
76842.14s;41°20'31.777885"N 43°45'5.035998"W 35000.00ft;401.9km/h;-81.38°;0.00°;
76932.14s;41°21'19.960427"N 43°52'12.591804"W 35000.00ft;401.7km/h;-81.46°;0.00°;
77022.14s;41°22'7.635249"N 43°59'19.719728"W 35000.00ft;401.1km/h;-81.54°;0.00°;
77112.14s;41°22'54.776802"N 44°6'26.173101"W 35000.00ft;400.3km/h;-81.62°;0.00°;
77202.14s;41°23'41.380432"N 44°13'31.886535"W 35000.00ft;399.5km/h;-81.70°;0.00°;
77292.14s;41°24'27.462199"N 44°20'36.983289"W 35000.00ft;398.7km/h;-81.78°;0.00°;
77382.14s;41°25'13.055123"N 44°27'41.749598"W 35000.00ft;398.2km/h;-81.85°;0.00°;
77472.14s;41°25'58.202530"N 44°34'46.580280"W 35000.00ft;398.2km/h;-81.93°;0.00°;
77562.14s;41°26'42.949298"N 44°41'51.900905"W 35000.00ft;398.5km/h;-82.01°;0.00°;
77652.14s;41°27'27.332204"N 44°48'58.076684"W 35000.00ft;399.1km/h;-82.09°;0.00°;
77742.14s;41°28'11.371342"N 44°56'5.326125"W 35000.00ft;400.0km/h;-82.17°;0.00°;
77832.14s;41°28'55.065009"N 45°3'13.663242"W 35000.00ft;400.8km/h;-82.25°;0.00°;
77922.14s;41°29'38.389935"N 45°10'22.889001"W 35000.00ft;401.5km/h;-82.33°;0.00°;
78012.14s;41°30'21.307116"N 45°17'32.638362"W 35000.00ft;401.9km/h;-82.40°;0.00°;
78102.14s;41°31'3.771510"N 45°24'42.469316"W 35000.00ft;401.8km/h;-82.48°;0.00°;
78192.14s;41°31'45.742532"N 45°31'51.966105"W 35000.00ft;401.3km/h;-82.56°;0.00°;
78282.14s;41°32'27.192498"N 45°39'0.828058"W 35000.00ft;400.6km/h;-82.64°;0.00°;
78372.14s;41°33'8.111412"N 45°46'8.926191"W 35000.00ft;399.7km/h;-82.72°;0.00°;
78462.14s;41°33'48.507875"N 45°53'16.322570"W 35000.00ft;398.9km/h;-82.80°;0.00°;
78552.14s;41°34'28.406641"N 46°0'23.255047"W 35000.00ft;398.4km/h;-82.88°;0.00°;
78642.14s;41°35'7.843474"N 46°7'30.091692"W 35000.00ft;398.1km/h;-82.96°;0.00°;
78732.14s;41°35'46.857962"N 46°14'37.259609"W 35000.00ft;398.3km/h;-83.04°;0.00°;
78822.14s;41°36'25.485200"N 46°21'45.156221"W 35000.00ft;398.9km/h;-83.12°;0.00°;
78912.14s;41°37'3.747838"N 46°28'54.058436"W 35000.00ft;399.7km/h;-83.20°;0.00°;
79002.14s;41°37'41.650527"N 46°36'4.052343"W 35000.00ft;400.6km/h;-83.27°;0.00°;
79092.14s;41°38'19.178608"N 46°43'15.006554"W 35000.00ft;401.3km/h;-83.35°;0.00°;
79182.14s;41°38'56.301780"N 46°50'26.601424"W 35000.00ft;401.8km/h;-83.43°;0.00°;
79272.14s;41°39'32.981748"N 46°57'38.407121"W 35000.00ft;401.9km/h;-83.51°;0.00°;
79362.14s;41°40'9.181397"N 47°4'49.986035"W 35000.00ft;401.5km/h;-83.59°;0.00°;
79452.14s;41°40'44.872843"N 47°12'0.989499"W 35000.00ft;400.9km/h;-83.67°;0.00°;
79542.14s;41°41'20.042574"N 47°19'11.226538"W 35000.00ft;400.0km/h;-83.75°;0.00°;
79632.14s;41°41'54.693171"N 47°26'20.695682"W 35000.00ft;399.2km/h;-83.83°;0.00°;
79722.14s;41°42'28.841958"N 47°33'29.580704"W 35000.00ft;398.5km/h;-83.91°;0.00°;
79812.14s;41°43'2.517185"N 47°40'38.214481"W 35000.00ft;398.2km/h;-83.99°;0.00°;
79902.14s;41°43'35.752317"N 47°47'47.015413"W 35000.00ft;398.2km/h;-84.07°;0.00°;
79992.14s;41°44'8.579118"N 47°54'56.402884"W 35000.00ft;398.6km/h;-84.15°;0.00°;
80082.14s;41°44'41.020659"N 48°2'6.704525"W 35000.00ft;399.4km/h;-84.23°;0.00°;
80172.14s;41°45'13.085836"N 48°9'18.076014"W 35000.00ft;400.3km/h;-84.31°;0.00°;
80262.14s;41°45'44.767095"N 48°16'30.457594"W 35000.00ft;401.1km/h;-84.39°;0.00°;
80352.14s;41°46'16.042324"N 48°23'43.584520"W 35000.00ft;401.7km/h;-84.47°;0.00°;
80442.14s;41°46'46.880512"N 48°30'57.051169"W 35000.00ft;401.9km/h;-84.55°;0.00°;
80532.14s;41°47'17.249374"N 48°38'10.409125"W 35000.00ft;401.7km/h;-84.63°;0.00°;
80622.14s;41°47'47.122626"N 48°45'23.269261"W 35000.00ft;401.1km/h;-84.71°;0.00°;
80712.14s;41°48'16.485095"N 48°52'35.381748"W 35000.00ft;400.3km/h;-84.79°;0.00°;
80802.14s;41°48'45.334961"N 48°59'46.680560"W 35000.00ft;399.5km/h;-84.87°;0.00°;
80892.14s;41°49'13.683252"N 49°6'57.290798"W 35000.00ft;398.7km/h;-84.95°;0.00°;
80982.14s;41°49'41.551144"N 49°14'7.502553"W 35000.00ft;398.2km/h;-85.03°;0.00°;
81072.14s;41°50'8.965578"N 49°21'17.715696"W 35000.00ft;398.2km/h;-85.11°;0.00°;
81162.14s;41°50'35.953740"N 49°28'28.360999"W 35000.00ft;398.5km/h;-85.19°;0.00°;
81252.14s;41°51'2.537213"N 49°35'39.807874"W 35000.00ft;399.1km/h;-85.27°;0.00°;
81342.14s;41°51'28.727013"N 49°42'52.277027"W 35000.00ft;400.0km/h;-85.35°;0.00°;
81432.14s;41°51'54.520891"N 49°50'5.782070"W 35000.00ft;400.8km/h;-85.43°;0.00°;
81522.14s;41°52'19.903938"N 49°57'20.121034"W 35000.00ft;401.5km/h;-85.51°;0.00°;
81612.14s;41°52'44.852460"N 50°4'34.924114"W 35000.00ft;401.9km/h;-85.59°;0.00°;
81702.14s;41°53'9.339962"N 50°11'49.743874"W 35000.00ft;401.8km/h;-85.67°;0.00°;
81792.14s;41°53'33.343328"N 50°19'4.159694"W 35000.00ft;401.3km/h;-85.76°;0.00°;
81882.14s;41°53'56.847547"N 50°26'17.867600"W 35000.00ft;400.6km/h;-85.84°;0.00°;
81972.14s;41°54'19.848121"N 50°33'30.737394"W 35000.00ft;399.7km/h;-85.92°;0.00°;
82062.14s;41°54'42.351157"N 50°40'42.832103"W 35000.00ft;398.9km/h;-86.00°;0.00°;
82152.14s;41°55'4.371551"N 50°47'54.392402"W 35000.00ft;398.4km/h;-86.08°;0.00°;
82242.14s;41°55'25.929745"N 50°55'5.790426"W 35000.00ft;398.1km/h;-86.16°;0.00°;
82332.14s;41°55'47.047514"N 51°2'17.457739"W 35000.00ft;398.3km/h;-86.24°;0.00°;
82422.14s;41°56'7.743370"N 51°9'29.795656"W 35000.00ft;398.9km/h;-86.32°;0.00°;
82512.14s;41°56'28.028416"N 51°16'43.083504"W 35000.00ft;399.7km/h;-86.40°;0.00°;
82602.14s;41°56'47.903743"N 51°23'57.407706"W 35000.00ft;400.6km/h;-86.48°;0.00°;
82692.14s;41°57'7.360249"N 51°31'12.635007"W 35000.00ft;401.3km/h;-86.56°;0.00°;
82782.14s;41°57'26.381095"N 51°38'28.442145"W 35000.00ft;401.8km/h;-86.64°;0.00°;
82872.14s;41°57'44.946078"N 51°45'44.394815"W 35000.00ft;401.9km/h;-86.72°;0.00°;
82962.14s;41°58'3.036519"N 51°53'0.051131"W 35000.00ft;401.5km/h;-86.80°;0.00°;
83052.14s;41°58'20.639254"N 52°0'15.059246"W 35000.00ft;400.9km/h;-86.88°;0.00°;
83142.14s;41°58'37.748882"N 52°7'29.226662"W 35000.00ft;400.0km/h;-86.97°;0.00°;
83232.14s;41°58'54.368144"N 52°14'42.552199"W 35000.00ft;399.2km/h;-87.05°;0.00°;
83322.14s;41°59'10.506746"N 52°21'55.221548"W 35000.00ft;398.5km/h;-87.13°;0.00°;
83412.14s;41°59'26.179052"N 52°29'7.570679"W 35000.00ft;398.2km/h;-87.21°;0.00°;
83502.14s;41°59'41.401035"N 52°36'20.021603"W 35000.00ft;398.2km/h;-87.29°;0.00°;
83592.14s;41°59'56.186916"N 52°43'32.997062"W 35000.00ft;398.6km/h;-87.37°;0.00°;
83682.14s;42°0'10.546064"N 52°50'46.827039"W 35000.00ft;399.4km/h;-87.45°;0.00°;
83772.14s;42°0'24.480894"N 52°58'1.667977"W 35000.00ft;400.3km/h;-87.53°;0.00°;
83862.14s;42°0'37.986417"N 53°5'17.459100"W 35000.00ft;401.1km/h;-87.61°;0.00°;
83952.14s;42°0'51.051712"N 53°12'33.933102"W 35000.00ft;401.7km/h;-87.69°;0.00°;
84042.14s;42°1'3.662890"N 53°19'50.680908"W 35000.00ft;401.9km/h;-87.77°;0.00°;
84132.14s;42°1'15.806595"N 53°27'7.250588"W 35000.00ft;401.7km/h;-87.86°;0.00°;
84222.14s;42°1'27.472993"N 53°34'23.250219"W 35000.00ft;401.1km/h;-87.94°;0.00°;
84312.14s;42°1'38.657511"N 53°41'38.428401"W 35000.00ft;400.3km/h;-88.02°;0.00°;
84402.14s;42°1'49.361198"N 53°48'52.718969"W 35000.00ft;399.5km/h;-88.10°;0.00°;
84492.14s;42°1'59.589914"N 53°56'6.248212"W 35000.00ft;398.7km/h;-88.18°;0.00°;
84582.14s;42°2'9.352717"N 54°3'19.308420"W 35000.00ft;398.2km/h;-88.26°;0.00°;
84672.14s;42°2'18.659805"N 54°10'32.302183"W 35000.00ft;398.2km/h;-88.34°;0.00°;
84762.14s;42°2'27.520309"N 54°17'45.662938"W 35000.00ft;398.5km/h;-88.42°;0.00°;
84852.14s;42°2'35.940335"N 54°24'59.762114"W 35000.00ft;399.1km/h;-88.50°;0.00°;
84942.14s;42°2'43.921673"N 54°32'14.821316"W 35000.00ft;400.0km/h;-88.58°;0.00°;
85032.14s;42°2'51.461567"N 54°39'30.853716"W 35000.00ft;400.8km/h;-88.67°;0.00°;
85122.14s;42°2'58.553675"N 54°46'47.655682"W 35000.00ft;401.5km/h;-88.75°;0.00°;
85212.14s;42°3'5.189949"N 54°54'4.854956"W 35000.00ft;401.9km/h;-88.83°;0.00°;
85302.14s;42°3'11.362812"N 55°1'22.001473"W 35000.00ft;401.8km/h;-88.91°;0.00°;
85392.14s;42°3'17.066947"N 55°8'38.672412"W 35000.00ft;401.3km/h;-88.99°;0.00°;
