time;position;tas;heading_angle;climb_angle;
106757.08s;46°44'58.215984"N 58°38'5.566938"W 30000.00ft;698.4km/h;60.48°;0.00°;
106808.51s;46°47'37.544796"N 58°31'13.399184"W 30000.00ft;700.3km/h;60.56°;0.00°;
106859.94s;46°50'16.456914"N 58°24'20.567108"W 30000.00ft;702.2km/h;60.64°;0.00°;
106911.37s;46°52'54.920965"N 58°17'27.148927"W 30000.00ft;703.9km/h;60.73°;0.00°;
106962.80s;46°55'32.908413"N 58°10'33.216760"W 30000.00ft;705.3km/h;60.81°;0.00°;
107014.23s;46°58'10.395513"N 58°3'38.831370"W 30000.00ft;706.3km/h;60.89°;0.00°;
107065.66s;47°0'47.364893"N 57°56'44.037715"W 30000.00ft;706.9km/h;60.98°;0.00°;
107117.08s;47°3'23.806683"N 57°49'48.861621"W 30000.00ft;707.0km/h;61.06°;0.00°;
107168.51s;47°5'59.719089"N 57°42'53.307832"W 30000.00ft;706.6km/h;61.15°;0.00°;
107219.94s;47°8'35.108388"N 57°35'57.359573"W 30000.00ft;705.7km/h;61.23°;0.00°;
107271.37s;47°11'9.988332"N 57°29'0.979671"W 30000.00ft;704.4km/h;61.32°;0.00°;
107322.80s;47°13'44.379031"N 57°22'4.113148"W 30000.00ft;702.8km/h;61.40°;0.00°;
107374.23s;47°16'18.305371"N 57°15'6.691115"W 30000.00ft;700.9km/h;61.49°;0.00°;
107425.66s;47°18'51.795102"N 57°8'8.635679"W 30000.00ft;699.1km/h;61.57°;0.00°;
107477.08s;47°21'24.876731"N 57°1'9.865524"W 30000.00ft;697.3km/h;61.66°;0.00°;
107528.51s;47°23'57.577370"N 56°54'10.301751"W 30000.00ft;695.6km/h;61.74°;0.00°;
107579.94s;47°26'29.920694"N 56°47'9.873566"W 30000.00ft;694.3km/h;61.83°;0.00°;
107631.37s;47°29'1.925163"N 56°40'8.523404"W 30000.00ft;693.4km/h;61.92°;0.00°;
107682.80s;47°31'33.602624"N 56°33'6.211115"W 30000.00ft;693.0km/h;62.00°;0.00°;
107734.23s;47°34'4.957400"N 56°26'2.916903"W 30000.00ft;693.1km/h;62.09°;0.00°;
107785.66s;47°36'35.985928"N 56°18'58.642812"W 30000.00ft;693.7km/h;62.18°;0.00°;
107837.08s;47°39'6.676958"N 56°11'53.412635"W 30000.00ft;694.7km/h;62.26°;0.00°;
107888.51s;47°41'37.012318"N 56°4'47.270259"W 30000.00ft;696.1km/h;62.35°;0.00°;
107939.94s;47°44'6.968158"N 55°57'40.276550"W 30000.00ft;697.8km/h;62.44°;0.00°;
107991.37s;47°46'36.516612"N 55°50'32.505008"W 30000.00ft;699.7km/h;62.53°;0.00°;
108042.80s;47°49'5.627724"N 55°43'24.036491"W 30000.00ft;701.6km/h;62.61°;0.00°;
108094.23s;47°51'34.271523"N 55°36'14.953396"W 30000.00ft;703.3km/h;62.70°;0.00°;
108145.66s;47°54'2.420084"N 55°29'5.333712"W 30000.00ft;704.8km/h;62.79°;0.00°;
108197.08s;47°56'30.049432"N 55°21'55.245371"W 30000.00ft;706.0km/h;62.88°;0.00°;
108248.51s;47°58'57.141143"N 55°14'44.741306"W 30000.00ft;706.7km/h;62.97°;0.00°;
108299.94s;48°1'23.683545"N 55°7'33.855585"W 30000.00ft;707.0km/h;63.06°;0.00°;
108351.37s;48°3'49.672416"N 55°0'22.600890"W 30000.00ft;706.7km/h;63.14°;0.00°;
108402.80s;48°6'15.111153"N 54°53'10.967536"W 30000.00ft;706.0km/h;63.23°;0.00°;
108454.23s;48°8'40.010376"N 54°45'58.924102"W 30000.00ft;704.8km/h;63.32°;0.00°;
108505.66s;48°11'4.387027"N 54°38'46.419638"W 30000.00ft;703.3km/h;63.41°;0.00°;
108557.08s;48°13'28.263015"N 54°31'33.387289"W 30000.00ft;701.6km/h;63.50°;0.00°;
108608.51s;48°15'51.663506"N 54°24'19.749077"W 30000.00ft;699.7km/h;63.59°;0.00°;
108659.94s;48°18'14.614999"N 54°17'5.421510"W 30000.00ft;697.8km/h;63.68°;0.00°;
108711.37s;48°20'37.143308"N 54°9'50.321598"W 30000.00ft;696.1km/h;63.77°;0.00°;
108762.80s;48°22'59.271616"N 54°2'34.372864"W 30000.00ft;694.7km/h;63.86°;0.00°;
108814.23s;48°25'21.018718"N 53°55'17.510893"W 30000.00ft;693.7km/h;63.95°;0.00°;
108865.66s;48°27'42.397604"N 53°47'59.688039"W 30000.00ft;693.1km/h;64.05°;0.00°;
108917.08s;48°30'3.414464"N 53°40'40.876931"W 30000.00ft;693.0km/h;64.14°;0.00°;
108968.51s;48°32'24.068185"N 53°33'21.072527"W 30000.00ft;693.4km/h;64.23°;0.00°;
109019.94s;48°34'44.350380"N 53°26'0.292567"W 30000.00ft;694.3km/h;64.32°;0.00°;
109071.37s;48°37'4.245949"N 53°18'38.576380"W 30000.00ft;695.6km/h;64.41°;0.00°;
109122.80s;48°39'23.734105"N 53°11'15.982133"W 30000.00ft;697.2km/h;64.50°;0.00°;
109174.23s;48°41'42.789813"N 53°3'52.582712"W 30000.00ft;699.1km/h;64.60°;0.00°;
109225.66s;48°44'1.385523"N 52°56'28.460522"W 30000.00ft;700.9km/h;64.69°;0.00°;
109277.08s;48°46'19.493072"N 52°49'3.701598"W 30000.00ft;702.7km/h;64.78°;0.00°;
109328.51s;48°48'37.085618"N 52°41'38.389426"W 30000.00ft;704.4km/h;64.87°;0.00°;
109379.94s;48°50'54.139464"N 52°34'12.598933"W 30000.00ft;705.7km/h;64.97°;0.00°;
109431.37s;48°53'10.635645"N 52°26'46.391080"W 30000.00ft;706.6km/h;65.06°;0.00°;
109482.80s;48°55'26.561164"N 52°19'19.808451"W 30000.00ft;707.0km/h;65.15°;0.00°;
109534.23s;48°57'41.909788"N 52°11'52.872146"W 30000.00ft;706.9km/h;65.25°;0.00°;
109585.66s;48°59'56.682348"N 52°4'25.580235"W 30000.00ft;706.3km/h;65.34°;0.00°;
109637.08s;49°2'10.886537"N 51°56'57.907853"W 30000.00ft;705.3km/h;65.43°;0.00°;
109688.51s;49°4'24.536206"N 51°49'29.808968"W 30000.00ft;703.9km/h;65.53°;0.00°;
109739.94s;49°6'37.650227"N 51°42'1.219679"W 30000.00ft;702.2km/h;65.62°;0.00°;
109791.37s;49°8'50.250999"N 51°34'32.062811"W 30000.00ft;700.3km/h;65.72°;0.00°;
109842.80s;49°11'2.362713"N 51°27'2.253496"W 30000.00ft;698.4km/h;65.81°;0.00°;
109894.23s;49°13'14.009501"N 51°19'31.705312"W 30000.00ft;696.7km/h;65.91°;0.00°;
109945.66s;49°15'25.213598"N 51°12'0.336568"W 30000.00ft;695.2km/h;66.00°;0.00°;
109997.08s;49°17'35.993661"N 51°4'28.076258"W 30000.00ft;694.0km/h;66.10°;0.00°;
110048.51s;49°19'46.363349"N 50°56'54.869270"W 30000.00ft;693.3km/h;66.19°;0.00°;
110099.94s;49°21'56.330285"N 50°49'20.680456"W 30000.00ft;693.0km/h;66.29°;0.00°;
110151.37s;49°24'5.895452"N 50°41'45.497281"W 30000.00ft;693.3km/h;66.38°;0.00°;
110202.80s;49°26'15.053071"N 50°34'9.330845"W 30000.00ft;694.0km/h;66.48°;0.00°;
110254.23s;49°28'23.790977"N 50°26'32.215203"W 30000.00ft;695.2km/h;66.58°;0.00°;
110305.66s;49°30'32.091438"N 50°18'54.205029"W 30000.00ft;696.7km/h;66.67°;0.00°;
110357.08s;49°32'39.932382"N 50°11'15.371782"W 30000.00ft;698.4km/h;66.77°;0.00°;
110408.51s;49°34'47.288919"N 50°3'35.798656"W 30000.00ft;700.3km/h;66.87°;0.00°;
110459.94s;49°36'54.135057"N 49°55'55.574664"W 30000.00ft;702.2km/h;66.96°;0.00°;
110511.37s;49°39'0.445485"N 49°48'14.788287"W 30000.00ft;703.9km/h;67.06°;0.00°;
110562.80s;49°41'6.197291"N 49°40'33.521146"W 30000.00ft;705.3km/h;67.16°;0.00°;
110614.23s;49°43'11.371495"N 49°32'51.842154"W 30000.00ft;706.3km/h;67.26°;0.00°;
110665.66s;49°45'15.954287"N 49°25'9.802566"W 30000.00ft;706.9km/h;67.35°;0.00°;
110717.08s;49°47'19.937879"N 49°17'27.432297"W 30000.00ft;707.0km/h;67.45°;0.00°;
110768.51s;49°49'23.320924"N 49°9'44.737763"W 30000.00ft;706.6km/h;67.55°;0.00°;
110819.94s;49°51'26.108462"N 49°2'1.701429"W 30000.00ft;705.7km/h;67.65°;0.00°;
110871.37s;49°53'28.311403"N 48°54'18.283074"W 30000.00ft;704.4km/h;67.75°;0.00°;
110922.80s;49°55'29.945603"N 48°46'34.422705"W 30000.00ft;702.8km/h;67.84°;0.00°;
110974.23s;49°57'31.030578"N 48°38'50.044910"W 30000.00ft;700.9km/h;67.94°;0.00°;
111025.66s;49°59'31.587975"N 48°31'5.064335"W 30000.00ft;699.1km/h;68.04°;0.00°;
111077.08s;50°1'31.639900"N 48°23'19.391899"W 30000.00ft;697.3km/h;68.14°;0.00°;
111128.51s;50°3'31.207221"N 48°15'32.941297"W 30000.00ft;695.6km/h;68.24°;0.00°;
111179.94s;50°5'30.307983"N 48°7'45.635318"W 30000.00ft;694.3km/h;68.34°;0.00°;
111231.37s;50°7'28.956036"N 47°59'57.411533"W 30000.00ft;693.4km/h;68.44°;0.00°;
111282.80s;50°9'27.159979"N 47°52'8.226923"W 30000.00ft;693.0km/h;68.54°;0.00°;
111334.23s;50°11'24.922487"N 47°44'18.061134"W 30000.00ft;693.1km/h;68.64°;0.00°;
111385.66s;50°13'22.240077"N 47°36'26.918089"W 30000.00ft;693.7km/h;68.74°;0.00°;
111437.08s;50°15'19.103313"N 47°28'34.825868"W 30000.00ft;694.7km/h;68.84°;0.00°;
111488.51s;50°17'15.497448"N 47°20'41.834835"W 30000.00ft;696.1km/h;68.94°;0.00°;
111539.94s;50°19'11.403433"N 47°12'48.014159"W 30000.00ft;697.8km/h;69.04°;0.00°;
111591.37s;50°21'6.799230"N 47°4'53.446967"W 30000.00ft;699.7km/h;69.15°;0.00°;
111642.80s;50°23'1.661335"N 46°56'58.224474"W 30000.00ft;701.6km/h;69.25°;0.00°;
111694.23s;50°24'55.966381"N 46°49'2.439519"W 30000.00ft;703.3km/h;69.35°;0.00°;
111745.66s;50°26'49.692730"N 46°41'6.179968"W 30000.00ft;704.8km/h;69.45°;0.00°;
111797.08s;50°28'42.821915"N 46°33'9.522459"W 30000.00ft;706.0km/h;69.55°;0.00°;
111848.51s;50°30'35.339845"N 46°25'12.526939"W 30000.00ft;706.7km/h;69.65°;0.00°;
111899.94s;50°32'27.237686"N 46°17'15.232402"W 30000.00ft;707.0km/h;69.76°;0.00°;
111951.37s;50°34'18.512348"N 46°9'17.654120"W 30000.00ft;706.7km/h;69.86°;0.00°;
112002.80s;50°36'9.166560"N 46°1'19.782591"W 30000.00ft;706.0km/h;69.96°;0.00°;
112054.23s;50°37'59.208524"N 45°53'21.584271"W 30000.00ft;704.8km/h;70.06°;0.00°;
112105.66s;50°39'48.651175"N 45°45'23.004046"W 30000.00ft;703.3km/h;70.17°;0.00°;
112157.08s;50°41'37.511111"N 45°37'23.969269"W 30000.00ft;701.6km/h;70.27°;0.00°;
112208.51s;50°43'25.807266"N 45°29'24.395078"W 30000.00ft;699.7km/h;70.37°;0.00°;
112259.94s;50°45'13.559431"N 45°21'24.190613"W 30000.00ft;697.8km/h;70.48°;0.00°;
112311.37s;50°47'0.786728"N 45°13'23.265676"W 30000.00ft;696.1km/h;70.58°;0.00°;
112362.80s;50°48'47.506145"N 45°5'21.537373"W 30000.00ft;694.7km/h;70.68°;0.00°;
112414.23s;50°50'33.731240"N 44°57'18.936240"W 30000.00ft;693.7km/h;70.79°;0.00°;
112465.66s;50°52'19.471109"N 44°49'15.411416"W 30000.00ft;693.1km/h;70.89°;0.00°;
112517.08s;50°54'4.729685"N 44°41'10.934495"W 30000.00ft;693.0km/h;71.00°;0.00°;
112568.51s;50°55'49.505410"N 44°33'5.501760"W 30000.00ft;693.4km/h;71.10°;0.00°;
112619.94s;50°57'33.791319"N 44°24'59.134645"W 30000.00ft;694.3km/h;71.21°;0.00°;
112671.37s;50°59'17.575499"N 44°16'51.878387"W 30000.00ft;695.6km/h;71.31°;0.00°;
112722.80s;51°1'0.841914"N 44°8'43.798950"W 30000.00ft;697.2km/h;71.42°;0.00°;
112774.23s;51°2'43.571504"N 44°0'34.978458"W 30000.00ft;699.1km/h;71.52°;0.00°;
112825.66s;51°4'25.743505"N 43°52'25.509435"W 30000.00ft;700.9km/h;71.63°;0.00°;
112877.08s;51°6'7.336866"N 43°44'15.488300"W 30000.00ft;702.7km/h;71.73°;0.00°;
112928.51s;51°7'48.331680"N 43°36'5.008552"W 30000.00ft;704.4km/h;71.84°;0.00°;
112979.94s;51°9'28.710513"N 43°27'54.154158"W 30000.00ft;705.7km/h;71.95°;0.00°;
113031.37s;51°11'8.459538"N 43°19'42.993616"W 30000.00ft;706.6km/h;72.05°;0.00°;
113082.80s;51°12'47.569404"N 43°11'31.575113"W 30000.00ft;707.0km/h;72.16°;0.00°;
113134.23s;51°14'26.035768"N 43°3'19.923155"W 30000.00ft;706.9km/h;72.26°;0.00°;
113185.66s;51°16'3.859459"N 42°55'8.036886"W 30000.00ft;706.3km/h;72.37°;0.00°;
113237.08s;51°17'41.046270"N 42°46'55.890247"W 30000.00ft;705.3km/h;72.48°;0.00°;
113288.51s;51°19'17.606396"N 42°38'43.433951"W 30000.00ft;703.9km/h;72.58°;0.00°;
113339.94s;51°20'53.553558"N 42°30'30.599146"W 30000.00ft;702.2km/h;72.69°;0.00°;
113391.37s;51°22'28.903885"N 42°22'17.302499"W 30000.00ft;700.3km/h;72.80°;0.00°;
113442.80s;51°24'3.674635"N 42°14'3.452341"W 30000.00ft;698.4km/h;72.91°;0.00°;
113494.23s;51°25'37.882853"N 42°5'48.955428"W 30000.00ft;696.7km/h;73.01°;0.00°;
113545.66s;51°27'11.544054"N 41°57'33.723835"W 30000.00ft;695.2km/h;73.12°;0.00°;
113597.08s;51°28'44.671040"N 41°49'17.681485"W 30000.00ft;694.0km/h;73.23°;0.00°;
113648.51s;51°30'17.272921"N 41°41'0.769834"W 30000.00ft;693.3km/h;73.34°;0.00°;
113699.94s;51°31'49.354418"N 41°32'42.952311"W 30000.00ft;693.0km/h;73.45°;0.00°;
113751.37s;51°33'20.915492"N 41°24'24.217181"W 30000.00ft;693.3km/h;73.55°;0.00°;
113802.80s;51°34'51.951318"N 41°16'4.578621"W 30000.00ft;694.0km/h;73.66°;0.00°;
113854.23s;51°36'22.452606"N 41°7'44.075930"W 30000.00ft;695.2km/h;73.77°;0.00°;
113905.66s;51°37'52.406243"N 40°59'22.770930"W 30000.00ft;696.7km/h;73.88°;0.00°;
113957.08s;51°39'21.796199"N 40°51'0.743730"W 30000.00ft;698.4km/h;73.99°;0.00°;
114008.51s;51°40'50.604635"N 40°42'38.087165"W 30000.00ft;700.3km/h;74.10°;0.00°;
114059.94s;51°42'18.813126"N 40°34'14.900308"W 30000.00ft;702.2km/h;74.21°;0.00°;
114111.37s;51°43'46.403913"N 40°25'51.281511"W 30000.00ft;703.9km/h;74.32°;0.00°;
114162.80s;51°45'13.361086"N 40°17'27.321498"W 30000.00ft;705.3km/h;74.43°;0.00°;
114214.23s;51°46'39.671626"N 40°9'3.096981"W 30000.00ft;706.3km/h;74.54°;0.00°;
114265.66s;51°48'5.326216"N 40°0'38.665286"W 30000.00ft;706.9km/h;74.65°;0.00°;
114317.08s;51°49'30.319782"N 39°52'14.060367"W 30000.00ft;707.0km/h;74.76°;0.00°;
114368.51s;51°50'54.651716"N 39°43'49.290496"W 30000.00ft;706.6km/h;74.87°;0.00°;
114419.94s;51°52'18.325776"N 39°35'24.337814"W 30000.00ft;705.7km/h;74.98°;0.00°;
114471.37s;51°53'41.349673"N 39°26'59.159762"W 30000.00ft;704.4km/h;75.09°;0.00°;
114522.80s;51°55'3.734379"N 39°18'33.692300"W 30000.00ft;702.8km/h;75.20°;0.00°;
114574.23s;51°56'25.493203"N 39°10'7.854696"W 30000.00ft;700.9km/h;75.31°;0.00°;
114625.66s;51°57'46.640728"N 39°1'41.555519"W 30000.00ft;699.1km/h;75.42°;0.00°;
114677.08s;51°59'7.191651"N 38°53'14.699425"W 30000.00ft;697.3km/h;75.53°;0.00°;
114728.51s;52°0'27.159648"N 38°44'47.194243"W 30000.00ft;695.6km/h;75.65°;0.00°;
114779.94s;52°1'46.556322"N 38°36'18.957845"W 30000.00ft;694.3km/h;75.76°;0.00°;
114831.37s;52°3'5.390319"N 38°27'49.924304"W 30000.00ft;693.4km/h;75.87°;0.00°;
114882.80s;52°4'23.666669"N 38°19'20.048902"W 30000.00ft;693.0km/h;75.98°;0.00°;
114934.23s;52°5'41.386400"N 38°10'49.311616"W 30000.00ft;693.1km/h;76.09°;0.00°;
114985.66s;52°6'58.546447"N 38°2'17.718825"W 30000.00ft;693.7km/h;76.20°;0.00°;
115037.08s;52°8'15.139861"N 37°53'45.303126"W 30000.00ft;694.7km/h;76.32°;0.00°;
115088.51s;52°9'31.156288"N 37°45'12.121248"W 30000.00ft;696.1km/h;76.43°;0.00°;
115139.94s;52°10'46.582696"N 37°36'38.250226"W 30000.00ft;697.8km/h;76.54°;0.00°;
115191.37s;52°12'1.404280"N 37°28'3.782107"W 30000.00ft;699.7km/h;76.65°;0.00°;
115242.80s;52°13'15.605482"N 37°19'28.817557"W 30000.00ft;701.6km/h;76.77°;0.00°;
115294.23s;52°14'29.171048"N 37°10'53.458837"W 30000.00ft;703.3km/h;76.88°;0.00°;
115345.66s;52°15'42.087051"N 37°2'17.802658"W 30000.00ft;704.8km/h;76.99°;0.00°;
115397.08s;52°16'54.341795"N 36°53'41.933417"W 30000.00ft;706.0km/h;77.11°;0.00°;
115448.51s;52°18'5.926552"N 36°45'5.917318"W 30000.00ft;706.7km/h;77.22°;0.00°;
115499.94s;52°19'16.836066"N 36°36'29.797791"W 30000.00ft;707.0km/h;77.33°;0.00°;
115551.37s;52°20'27.068798"N 36°27'53.592560"W 30000.00ft;706.7km/h;77.45°;0.00°;
115602.80s;52°21'36.626905"N 36°19'17.292549"W 30000.00ft;706.0km/h;77.56°;0.00°;
115654.23s;52°22'45.515944"N 36°10'40.862734"W 30000.00ft;704.8km/h;77.67°;0.00°;
115705.66s;52°23'53.744343"N 36°2'4.244867"W 30000.00ft;703.3km/h;77.79°;0.00°;
115757.08s;52°25'1.322669"N 35°53'27.361889"W 30000.00ft;701.6km/h;77.90°;0.00°;
115808.51s;52°26'8.262759"N 35°44'50.123699"W 30000.00ft;699.7km/h;78.02°;0.00°;
115859.94s;52°27'14.576768"N 35°36'12.433888"W 30000.00ft;697.8km/h;78.13°;0.00°;
115911.37s;52°28'20.276221"N 35°27'34.196940"W 30000.00ft;696.1km/h;78.25°;0.00°;
115962.80s;52°29'25.371120"N 35°18'55.325372"W 30000.00ft;694.7km/h;78.36°;0.00°;
116014.23s;52°30'29.869186"N 35°10'15.746322"W 30000.00ft;693.7km/h;78.48°;0.00°;
116065.66s;52°31'33.775269"N 35°1'35.407083"W 30000.00ft;693.1km/h;78.59°;0.00°;
116117.08s;52°32'37.090992"N 34°52'54.279200"W 30000.00ft;693.0km/h;78.71°;0.00°;
116168.51s;52°33'39.814625"N 34°44'12.360819"W 30000.00ft;693.4km/h;78.82°;0.00°;
116219.94s;52°34'41.941207"N 34°35'29.677123"W 30000.00ft;694.3km/h;78.94°;0.00°;
116271.37s;52°35'43.462906"N 34°26'46.278823"W 30000.00ft;695.6km/h;79.05°;0.00°;
116322.80s;52°36'44.369576"N 34°18'2.238793"W 30000.00ft;697.2km/h;79.17°;0.00°;
116374.23s;52°37'44.649465"N 34°9'17.647119"W 30000.00ft;699.1km/h;79.28°;0.00°;
116425.66s;52°38'44.290043"N 34°0'32.604879"W 30000.00ft;700.9km/h;79.40°;0.00°;
116477.08s;52°39'43.278852"N 33°51'47.217140"W 30000.00ft;702.7km/h;79.51°;0.00°;
116528.51s;52°40'41.604342"N 33°43'1.585647"W 30000.00ft;704.4km/h;79.63°;0.00°;
116579.94s;52°41'39.256631"N 33°34'15.801740"W 30000.00ft;705.7km/h;79.75°;0.00°;
116631.37s;52°42'36.228115"N 33°25'29.940025"W 30000.00ft;706.6km/h;79.86°;0.00°;
116682.80s;52°43'32.513909"N 33°16'44.053236"W 30000.00ft;707.0km/h;79.98°;0.00°;
116734.23s;52°44'28.112083"N 33°7'58.168668"W 30000.00ft;706.9km/h;80.09°;0.00°;
116785.66s;52°45'23.023671"N 32°59'12.286454"W 30000.00ft;706.3km/h;80.21°;0.00°;
116837.08s;52°46'17.252477"N 32°50'26.379791"W 30000.00ft;705.3km/h;80.33°;0.00°;
116888.51s;52°47'10.804668"N 32°41'40.397120"W 30000.00ft;703.9km/h;80.44°;0.00°;
116939.94s;52°48'3.688224"N 32°32'54.266092"W 30000.00ft;702.2km/h;80.56°;0.00°;
116991.37s;52°48'55.912254"N 32°24'7.899047"W 30000.00ft;700.3km/h;80.68°;0.00°;
117042.80s;52°49'47.486254"N 32°15'21.199607"W 30000.00ft;698.4km/h;80.80°;0.00°;
117094.23s;52°50'38.419353"N 32°6'34.069903"W 30000.00ft;696.7km/h;80.91°;0.00°;
117145.66s;52°51'28.719602"N 31°57'46.417926"W 30000.00ft;695.2km/h;81.03°;0.00°;
117197.08s;52°52'18.393361"N 31°48'58.164468"W 30000.00ft;694.0km/h;81.15°;0.00°;
117248.51s;52°53'7.444827"N 31°40'9.249143"W 30000.00ft;693.3km/h;81.26°;0.00°;
117299.94s;52°53'55.875726"N 31°31'19.635062"W 30000.00ft;693.0km/h;81.38°;0.00°;
117351.37s;52°54'43.685196"N 31°22'29.311819"W 30000.00ft;693.3km/h;81.50°;0.00°;
117402.80s;52°55'30.869865"N 31°13'38.296572"W 30000.00ft;694.0km/h;81.62°;0.00°;
117454.23s;52°56'17.424109"N 31°4'46.633132"W 30000.00ft;695.2km/h;81.74°;0.00°;
117505.66s;52°57'3.340466"N 30°55'54.389134"W 30000.00ft;696.7km/h;81.85°;0.00°;
117557.08s;52°57'48.610175"N 30°47'1.651481"W 30000.00ft;698.4km/h;81.97°;0.00°;
117608.51s;52°58'33.223801"N 30°38'8.520399"W 30000.00ft;700.3km/h;82.09°;0.00°;
117659.94s;52°59'17.171887"N 30°29'15.102514"W 30000.00ft;702.2km/h;82.21°;0.00°;
117711.37s;53°0'0.445596"N 30°20'21.503477"W 30000.00ft;703.9km/h;82.33°;0.00°;
117762.80s;53°0'43.037283"N 30°11'27.820631"W 30000.00ft;705.3km/h;82.44°;0.00°;
117814.23s;53°1'24.940976"N 30°2'34.136293"W 30000.00ft;706.3km/h;82.56°;0.00°;
117865.66s;53°2'6.152707"N 29°53'40.512094"W 30000.00ft;706.9km/h;82.68°;0.00°;
117917.08s;53°2'46.670703"N 29°44'46.984822"W 30000.00ft;707.0km/h;82.80°;0.00°;
117968.51s;53°3'26.495395"N 29°35'53.564049"W 30000.00ft;706.6km/h;82.92°;0.00°;
118019.94s;53°4'5.629279"N 29°27'0.231721"W 30000.00ft;705.7km/h;83.04°;0.00°;
118071.37s;53°4'44.076622"N 29°18'6.943747"W 30000.00ft;704.4km/h;83.16°;0.00°;
118122.80s;53°5'21.843050"N 29°9'13.633462"W 30000.00ft;702.8km/h;83.28°;0.00°;
118174.23s;53°5'58.935049"N 29°0'20.216738"W 30000.00ft;700.9km/h;83.39°;0.00°;
118225.66s;53°6'35.359417"N 28°51'26.598347"W 30000.00ft;699.1km/h;83.51°;0.00°;
118277.08s;53°7'11.122718"N 28°42'32.679142"W 30000.00ft;697.3km/h;83.63°;0.00°;
118328.51s;53°7'46.230760"N 28°33'38.363525"W 30000.00ft;695.6km/h;83.75°;0.00°;
118379.94s;53°8'20.688158"N 28°24'43.566668"W 30000.00ft;694.3km/h;83.87°;0.00°;
118431.37s;53°8'54.497996"N 28°15'48.220967"W 30000.00ft;693.4km/h;83.99°;0.00°;
118482.80s;53°9'27.661612"N 28°6'52.281253"W 30000.00ft;693.0km/h;84.11°;0.00°;
118534.23s;53°10'0.178524"N 27°57'55.728396"W 30000.00ft;693.1km/h;84.23°;0.00°;
118585.66s;53°10'32.046496"N 27°48'58.571029"W 30000.00ft;693.7km/h;84.35°;0.00°;
118637.08s;53°11'3.261731"N 27°40'0.845274"W 30000.00ft;694.7km/h;84.47°;0.00°;
118688.51s;53°11'33.819172"N 27°31'2.612486"W 30000.00ft;696.1km/h;84.59°;0.00°;
118739.94s;53°12'3.712888"N 27°22'3.955165"W 30000.00ft;697.8km/h;84.71°;0.00°;
118791.37s;53°12'32.936518"N 27°13'4.971352"W 30000.00ft;699.7km/h;84.83°;0.00°;
118842.80s;53°13'1.483719"N 27°4'5.767895"W 30000.00ft;701.6km/h;84.95°;0.00°;
118894.23s;53°13'29.348608"N 26°55'6.453070"W 30000.00ft;703.3km/h;85.07°;0.00°;
118945.66s;53°13'56.526144"N 26°46'7.129102"W 30000.00ft;704.8km/h;85.19°;0.00°;
118997.08s;53°14'23.012437"N 26°37'7.885112"W 30000.00ft;706.0km/h;85.31°;0.00°;
119048.51s;53°14'48.804955"N 26°28'8.791011"W 30000.00ft;706.7km/h;85.43°;0.00°;
119099.94s;53°15'13.902624"N 26°19'9.892772"W 30000.00ft;707.0km/h;85.55°;0.00°;
119151.37s;53°15'38.305810"N 26°10'11.209430"W 30000.00ft;706.7km/h;85.67°;0.00°;
119202.80s;53°16'2.016194"N 26°1'12.732027"W 30000.00ft;706.0km/h;85.79°;0.00°;
119254.23s;53°16'25.036554"N 25°52'14.424571"W 30000.00ft;704.8km/h;85.91°;0.00°;
119305.66s;53°16'47.370472"N 25°43'16.226955"W 30000.00ft;703.3km/h;86.03°;0.00°;
119357.08s;53°17'9.021995"N 25°34'18.059615"W 30000.00ft;701.6km/h;86.15°;0.00°;
119408.51s;53°17'29.995274"N 25°25'19.829596"W 30000.00ft;699.7km/h;86.27°;0.00°;
119459.94s;53°17'50.294215"N 25°16'21.437591"W 30000.00ft;697.8km/h;86.39°;0.00°;
119511.37s;53°18'9.922166"N 25°7'22.785439"W 30000.00ft;696.1km/h;86.51°;0.00°;
119562.80s;53°18'28.881661"N 24°58'23.783547"W 30000.00ft;694.7km/h;86.63°;0.00°;
119614.23s;53°18'47.174250"N 24°49'24.357703"W 30000.00ft;693.7km/h;86.75°;0.00°;
119665.66s;53°19'4.800402"N 24°40'24.454773"W 30000.00ft;693.1km/h;86.87°;0.00°;
119717.08s;53°19'21.759516"N 24°31'24.046888"W 30000.00ft;693.0km/h;86.99°;0.00°;
119768.51s;53°19'38.050003"N 24°22'23.133811"W 30000.00ft;693.4km/h;87.11°;0.00°;
119819.94s;53°19'53.669452"N 24°13'21.743303"W 30000.00ft;694.3km/h;87.24°;0.00°;
119871.37s;53°20'8.614856"N 24°4'19.929478"W 30000.00ft;695.6km/h;87.36°;0.00°;
119922.80s;53°20'22.882867"N 23°55'17.769254"W 30000.00ft;697.2km/h;87.48°;0.00°;
119974.23s;53°20'36.470071"N 23°46'15.357152"W 30000.00ft;699.1km/h;87.60°;0.00°;
120025.66s;53°20'49.373257"N 23°37'12.798831"W 30000.00ft;700.9km/h;87.72°;0.00°;
120077.08s;53°21'1.589646"N 23°28'10.203812"W 30000.00ft;702.7km/h;87.84°;0.00°;
120128.51s;53°21'13.117077"N 23°19'7.677923"W 30000.00ft;704.4km/h;87.96°;0.00°;
120179.94s;53°21'23.954131"N 23°10'5.316006"W 30000.00ft;705.7km/h;88.08°;0.00°;
120231.37s;53°21'34.100180"N 23°1'3.195420"W 30000.00ft;706.6km/h;88.20°;0.00°;
