time;position;tas;heading_angle;climb_angle;
108557.08s;48°13'27.941613"N 54°31'34.354989"W 30000.00ft;700.0km/h;63.50°;0.00°;
108608.51s;48°15'51.727570"N 54°24'19.555276"W 30000.00ft;700.0km/h;63.59°;0.00°;
108659.94s;48°18'15.057490"N 54°17'4.076568"W 30000.00ft;700.0km/h;63.68°;0.00°;
108711.37s;48°20'37.930019"N 54°9'47.919018"W 30000.00ft;700.0km/h;63.77°;0.00°;
108762.80s;48°23'0.343803"N 54°2'31.082798"W 30000.00ft;700.0km/h;63.86°;0.00°;
108814.23s;48°25'22.297485"N 53°55'13.568096"W 30000.00ft;700.0km/h;63.95°;0.00°;
108865.66s;48°27'43.789710"N 53°47'55.375119"W 30000.00ft;700.0km/h;64.05°;0.00°;
108917.08s;48°30'4.819120"N 53°40'36.504095"W 30000.00ft;700.0km/h;64.14°;0.00°;
108968.51s;48°32'25.384358"N 53°33'16.955267"W 30000.00ft;700.0km/h;64.23°;0.00°;
109019.94s;48°34'45.484066"N 53°25'56.728899"W 30000.00ft;700.0km/h;64.32°;0.00°;
109071.37s;48°37'5.116884"N 53°18'35.825273"W 30000.00ft;700.0km/h;64.41°;0.00°;
109122.80s;48°39'24.281453"N 53°11'14.244690"W 30000.00ft;700.0km/h;64.50°;0.00°;
109174.23s;48°41'42.976414"N 53°3'51.987470"W 30000.00ft;700.0km/h;64.60°;0.00°;
109225.66s;48°44'1.200405"N 52°56'29.053953"W 30000.00ft;700.0km/h;64.69°;0.00°;
109277.08s;48°46'18.952066"N 52°49'5.444497"W 30000.00ft;700.0km/h;64.78°;0.00°;
109328.51s;48°48'36.230037"N 52°41'41.159481"W 30000.00ft;700.0km/h;64.87°;0.00°;
109379.94s;48°50'53.032954"N 52°34'16.199302"W 30000.00ft;700.0km/h;64.97°;0.00°;
109431.37s;48°53'9.359457"N 52°26'50.564378"W 30000.00ft;700.0km/h;65.06°;0.00°;
109482.80s;48°55'25.208184"N 52°19'24.255147"W 30000.00ft;700.0km/h;65.15°;0.00°;
109534.23s;48°57'40.577771"N 52°11'57.272066"W 30000.00ft;700.0km/h;65.25°;0.00°;
109585.66s;48°59'55.466858"N 52°4'29.615612"W 30000.00ft;700.0km/h;65.34°;0.00°;
109637.08s;49°2'9.874080"N 51°57'1.286283"W 30000.00ft;700.0km/h;65.43°;0.00°;
109688.51s;49°4'23.798076"N 51°49'32.284597"W 30000.00ft;700.0km/h;65.53°;0.00°;
109739.94s;49°6'37.237483"N 51°42'2.611092"W 30000.00ft;700.0km/h;65.62°;0.00°;
109791.37s;49°8'50.190938"N 51°34'32.266328"W 30000.00ft;700.0km/h;65.72°;0.00°;
109842.80s;49°11'2.657078"N 51°27'1.250883"W 30000.00ft;700.0km/h;65.81°;0.00°;
109894.23s;49°13'14.634541"N 51°19'29.565359"W 30000.00ft;700.0km/h;65.91°;0.00°;
109945.66s;49°15'26.121964"N 51°11'57.210377"W 30000.00ft;700.0km/h;66.00°;0.00°;
109997.08s;49°17'37.117986"N 51°4'24.186579"W 30000.00ft;700.0km/h;66.10°;0.00°;
110048.51s;49°19'47.621244"N 50°56'50.494629"W 30000.00ft;700.0km/h;66.19°;0.00°;
110099.94s;49°21'57.630376"N 50°49'16.135211"W 30000.00ft;700.0km/h;66.29°;0.00°;
110151.37s;49°24'7.144022"N 50°41'41.109032"W 30000.00ft;700.0km/h;66.38°;0.00°;
110202.80s;49°26'16.160820"N 50°34'5.416820"W 30000.00ft;700.0km/h;66.48°;0.00°;
110254.23s;49°28'24.679409"N 50°26'29.059323"W 30000.00ft;700.0km/h;66.58°;0.00°;
110305.66s;49°30'32.698429"N 50°18'52.037314"W 30000.00ft;700.0km/h;66.67°;0.00°;
110357.08s;49°32'40.216522"N 50°11'14.351584"W 30000.00ft;700.0km/h;66.77°;0.00°;
110408.51s;49°34'47.232326"N 50°3'36.002949"W 30000.00ft;700.0km/h;66.87°;0.00°;
110459.94s;49°36'53.744486"N 49°55'56.992245"W 30000.00ft;700.0km/h;66.96°;0.00°;
110511.37s;49°38'59.751641"N 49°48'17.320331"W 30000.00ft;700.0km/h;67.06°;0.00°;
110562.80s;49°41'5.252436"N 49°40'36.988089"W 30000.00ft;700.0km/h;67.16°;0.00°;
110614.23s;49°43'10.245515"N 49°32'55.996423"W 30000.00ft;700.0km/h;67.26°;0.00°;
110665.66s;49°45'14.729521"N 49°25'14.346258"W 30000.00ft;700.0km/h;67.35°;0.00°;
110717.08s;49°47'18.703099"N 49°17'32.038543"W 30000.00ft;700.0km/h;67.45°;0.00°;
110768.51s;49°49'22.164898"N 49°9'49.074250"W 30000.00ft;700.0km/h;67.55°;0.00°;
110819.94s;49°51'25.113562"N 49°2'5.454373"W 30000.00ft;700.0km/h;67.65°;0.00°;
110871.37s;49°53'27.547742"N 48°54'21.179929"W 30000.00ft;700.0km/h;67.75°;0.00°;
110922.80s;49°55'29.466086"N 48°46'36.251958"W 30000.00ft;700.0km/h;67.84°;0.00°;
110974.23s;49°57'30.867244"N 48°38'50.671523"W 30000.00ft;700.0km/h;67.94°;0.00°;
111025.66s;49°59'31.749869"N 48°31'4.439711"W 30000.00ft;700.0km/h;68.04°;0.00°;
111077.08s;50°1'32.112613"N 48°23'17.557631"W 30000.00ft;700.0km/h;68.14°;0.00°;
111128.51s;50°3'31.954130"N 48°15'30.026416"W 30000.00ft;700.0km/h;68.24°;0.00°;
111179.94s;50°5'31.273076"N 48°7'41.847223"W 30000.00ft;700.0km/h;68.34°;0.00°;
111231.37s;50°7'30.068107"N 47°59'53.021233"W 30000.00ft;700.0km/h;68.44°;0.00°;
111282.80s;50°9'28.337883"N 47°52'3.549648"W 30000.00ft;700.0km/h;68.54°;0.00°;
111334.23s;50°11'26.081062"N 47°44'13.433696"W 30000.00ft;700.0km/h;68.64°;0.00°;
111385.66s;50°13'23.296307"N 47°36'22.674629"W 30000.00ft;700.0km/h;68.74°;0.00°;
111437.08s;50°15'19.982280"N 47°28'31.273722"W 30000.00ft;700.0km/h;68.84°;0.00°;
111488.51s;50°17'16.137645"N 47°20'39.232275"W 30000.00ft;700.0km/h;68.94°;0.00°;
111539.94s;50°19'11.761070"N 47°12'46.551611"W 30000.00ft;700.0km/h;69.04°;0.00°;
111591.37s;50°21'6.851222"N 47°4'53.233077"W 30000.00ft;700.0km/h;69.15°;0.00°;
111642.80s;50°23'1.406771"N 46°56'59.278045"W 30000.00ft;700.0km/h;69.25°;0.00°;
111694.23s;50°24'55.426389"N 46°49'4.687912"W 30000.00ft;700.0km/h;69.35°;0.00°;
111745.66s;50°26'48.908750"N 46°41'9.464098"W 30000.00ft;700.0km/h;69.45°;0.00°;
111797.08s;50°28'41.852530"N 46°33'13.608050"W 30000.00ft;700.0km/h;69.55°;0.00°;
111848.51s;50°30'34.256407"N 46°25'17.121235"W 30000.00ft;700.0km/h;69.65°;0.00°;
111899.94s;50°32'26.119060"N 46°17'20.005150"W 30000.00ft;700.0km/h;69.76°;0.00°;
111951.37s;50°34'17.439171"N 46°9'22.261312"W 30000.00ft;700.0km/h;69.86°;0.00°;
112002.80s;50°36'8.215426"N 46°1'23.891267"W 30000.00ft;700.0km/h;69.96°;0.00°;
112054.23s;50°37'58.446511"N 45°53'24.896583"W 30000.00ft;700.0km/h;70.06°;0.00°;
112105.66s;50°39'48.131115"N 45°45'25.278854"W 30000.00ft;700.0km/h;70.17°;0.00°;
112157.08s;50°41'37.267929"N 45°37'25.039699"W 30000.00ft;700.0km/h;70.27°;0.00°;
112208.51s;50°43'25.855647"N 45°29'24.180762"W 30000.00ft;700.0km/h;70.37°;0.00°;
112259.94s;50°45'13.892966"N 45°21'22.703711"W 30000.00ft;700.0km/h;70.48°;0.00°;
112311.37s;50°47'1.378585"N 45°13'20.610242"W 30000.00ft;700.0km/h;70.58°;0.00°;
112362.80s;50°48'48.311206"N 45°5'17.902074"W 30000.00ft;700.0km/h;70.68°;0.00°;
112414.23s;50°50'34.689532"N 44°57'14.580951"W 30000.00ft;700.0km/h;70.79°;0.00°;
112465.66s;50°52'20.512272"N 44°49'10.648645"W 30000.00ft;700.0km/h;70.89°;0.00°;
112517.08s;50°54'5.778135"N 44°41'6.106950"W 30000.00ft;700.0km/h;71.00°;0.00°;
112568.51s;50°55'50.485834"N 44°33'0.957688"W 30000.00ft;700.0km/h;71.10°;0.00°;
112619.94s;50°57'34.634086"N 44°24'55.202706"W 30000.00ft;700.0km/h;71.21°;0.00°;
112671.37s;50°59'18.221608"N 44°16'48.843876"W 30000.00ft;700.0km/h;71.31°;0.00°;
112722.80s;51°1'1.247123"N 44°8'41.883097"W 30000.00ft;700.0km/h;71.42°;0.00°;
112774.23s;51°2'43.709357"N 44°0'34.322291"W 30000.00ft;700.0km/h;71.52°;0.00°;
112825.66s;51°4'25.607037"N 43°52'26.163408"W 30000.00ft;700.0km/h;71.63°;0.00°;
112877.08s;51°6'6.938895"N 43°44'17.408423"W 30000.00ft;700.0km/h;71.73°;0.00°;
112928.51s;51°7'47.703666"N 43°36'8.059337"W 30000.00ft;700.0km/h;71.84°;0.00°;
112979.94s;51°9'27.900089"N 43°27'58.118178"W 30000.00ft;700.0km/h;71.95°;0.00°;
113031.37s;51°11'7.526905"N 43°19'47.586997"W 30000.00ft;700.0km/h;72.05°;0.00°;
113082.80s;51°12'46.582860"N 43°11'36.467873"W 30000.00ft;700.0km/h;72.16°;0.00°;
113134.23s;51°14'25.066702"N 43°3'24.762910"W 30000.00ft;700.0km/h;72.26°;0.00°;
113185.66s;51°16'2.977184"N 42°55'12.474240"W 30000.00ft;700.0km/h;72.37°;0.00°;
113237.08s;51°17'40.313062"N 42°46'59.604018"W 30000.00ft;700.0km/h;72.48°;0.00°;
113288.51s;51°19'17.073097"N 42°38'46.154427"W 30000.00ft;700.0km/h;72.58°;0.00°;
113339.94s;51°20'53.256052"N 42°30'32.127675"W 30000.00ft;700.0km/h;72.69°;0.00°;
113391.37s;51°22'28.860696"N 42°22'17.525997"W 30000.00ft;700.0km/h;72.80°;0.00°;
113442.80s;51°24'3.885799"N 42°14'2.351654"W 30000.00ft;700.0km/h;72.91°;0.00°;
113494.23s;51°25'38.330137"N 42°5'46.606931"W 30000.00ft;700.0km/h;73.01°;0.00°;
113545.66s;51°27'12.192492"N 41°57'30.294143"W 30000.00ft;700.0km/h;73.12°;0.00°;
113597.08s;51°28'45.471645"N 41°49'13.415626"W 30000.00ft;700.0km/h;73.23°;0.00°;
113648.51s;51°30'18.166387"N 41°40'55.973748"W 30000.00ft;700.0km/h;73.34°;0.00°;
113699.94s;51°31'50.275509"N 41°32'37.970898"W 30000.00ft;700.0km/h;73.45°;0.00°;
113751.37s;51°33'21.797809"N 41°24'19.409494"W 30000.00ft;700.0km/h;73.55°;0.00°;
113802.80s;51°34'52.732087"N 41°16'0.291979"W 30000.00ft;700.0km/h;73.66°;0.00°;
113854.23s;51°36'23.077149"N 41°7'40.620822"W 30000.00ft;700.0km/h;73.77°;0.00°;
113905.66s;51°37'52.831807"N 40°59'20.398520"W 30000.00ft;700.0km/h;73.88°;0.00°;
113957.08s;51°39'21.994875"N 40°50'59.627593"W 30000.00ft;700.0km/h;73.99°;0.00°;
114008.51s;51°40'50.565172"N 40°42'38.310589"W 30000.00ft;700.0km/h;74.10°;0.00°;
114059.94s;51°42'18.541523"N 40°34'16.450082"W 30000.00ft;700.0km/h;74.21°;0.00°;
114111.37s;51°43'45.922758"N 40°25'54.048673"W 30000.00ft;700.0km/h;74.32°;0.00°;
114162.80s;51°45'12.707710"N 40°17'31.108986"W 30000.00ft;700.0km/h;74.43°;0.00°;
114214.23s;51°46'38.895219"N 40°9'7.633673"W 30000.00ft;700.0km/h;74.54°;0.00°;
114265.66s;51°48'4.484129"N 40°0'43.625413"W 30000.00ft;700.0km/h;74.65°;0.00°;
114317.08s;51°49'29.473288"N 39°52'19.086910"W 30000.00ft;700.0km/h;74.76°;0.00°;
114368.51s;51°50'53.861551"N 39°43'54.020893"W 30000.00ft;700.0km/h;74.87°;0.00°;
114419.94s;51°52'17.647778"N 39°35'28.430117"W 30000.00ft;700.0km/h;74.98°;0.00°;
114471.37s;51°53'40.830834"N 39°27'2.317366"W 30000.00ft;700.0km/h;75.09°;0.00°;
114522.80s;51°55'3.409588"N 39°18'35.685445"W 30000.00ft;700.0km/h;75.20°;0.00°;
114574.23s;51°56'25.382916"N 39°10'8.537189"W 30000.00ft;700.0km/h;75.31°;0.00°;
114625.66s;51°57'46.749700"N 39°1'40.875456"W 30000.00ft;700.0km/h;75.42°;0.00°;
114677.08s;51°59'7.508825"N 38°53'12.703131"W 30000.00ft;700.0km/h;75.53°;0.00°;
114728.51s;52°0'27.659183"N 38°44'44.023124"W 30000.00ft;700.0km/h;75.65°;0.00°;
114779.94s;52°1'47.199674"N 38°36'14.838372"W 30000.00ft;700.0km/h;75.76°;0.00°;
114831.37s;52°3'6.129199"N 38°27'45.151837"W 30000.00ft;700.0km/h;75.87°;0.00°;
114882.80s;52°4'24.446669"N 38°19'14.966504"W 30000.00ft;700.0km/h;75.98°;0.00°;
114934.23s;52°5'42.150998"N 38°10'44.285388"W 30000.00ft;700.0km/h;76.09°;0.00°;
114985.66s;52°6'59.241109"N 38°2'13.111525"W 30000.00ft;700.0km/h;76.20°;0.00°;
115037.08s;52°8'15.715927"N 37°53'41.447979"W 30000.00ft;700.0km/h;76.32°;0.00°;
115088.51s;52°9'31.574386"N 37°45'9.297839"W 30000.00ft;700.0km/h;76.43°;0.00°;
115139.94s;52°10'46.815425"N 37°36'36.664219"W 30000.00ft;700.0km/h;76.54°;0.00°;
115191.37s;52°12'1.437991"N 37°28'3.550257"W 30000.00ft;700.0km/h;76.65°;0.00°;
115242.80s;52°13'15.441034"N 37°19'29.959118"W 30000.00ft;700.0km/h;76.77°;0.00°;
115294.23s;52°14'28.823512"N 37°10'55.893989"W 30000.00ft;700.0km/h;76.88°;0.00°;
115345.66s;52°15'41.584390"N 37°2'21.358086"W 30000.00ft;700.0km/h;76.99°;0.00°;
115397.08s;52°16'53.722640"N 36°53'46.354647"W 30000.00ft;700.0km/h;77.11°;0.00°;
115448.51s;52°18'5.237237"N 36°45'10.886935"W 30000.00ft;700.0km/h;77.22°;0.00°;
115499.94s;52°19'16.127167"N 36°36'34.958237"W 30000.00ft;700.0km/h;77.33°;0.00°;
115551.37s;52°20'26.391419"N 36°27'58.571868"W 30000.00ft;700.0km/h;77.45°;0.00°;
115602.80s;52°21'36.028991"N 36°19'21.731163"W 30000.00ft;700.0km/h;77.56°;0.00°;
115654.23s;52°22'45.038888"N 36°10'44.439483"W 30000.00ft;700.0km/h;77.67°;0.00°;
115705.66s;52°23'53.420119"N 36°2'6.700215"W 30000.00ft;700.0km/h;77.79°;0.00°;
115757.08s;52°25'1.171703"N 35°53'28.516768"W 30000.00ft;700.0km/h;77.90°;0.00°;
115808.51s;52°26'8.292665"N 35°44'49.892575"W 30000.00ft;700.0km/h;78.02°;0.00°;
115859.94s;52°27'14.782035"N 35°36'10.831095"W 30000.00ft;700.0km/h;78.13°;0.00°;
115911.37s;52°28'20.638853"N 35°27'31.335809"W 30000.00ft;700.0km/h;78.25°;0.00°;
115962.80s;52°29'25.862166"N 35°18'51.410221"W 30000.00ft;700.0km/h;78.36°;0.00°;
116014.23s;52°30'30.451025"N 35°10'11.057861"W 30000.00ft;700.0km/h;78.48°;0.00°;
116065.66s;52°31'34.404491"N 35°1'30.282281"W 30000.00ft;700.0km/h;78.59°;0.00°;
116117.08s;52°32'37.721632"N 34°52'49.087056"W 30000.00ft;700.0km/h;78.71°;0.00°;
116168.51s;52°33'40.401524"N 34°44'7.475784"W 30000.00ft;700.0km/h;78.82°;0.00°;
116219.94s;52°34'42.443248"N 34°35'25.452089"W 30000.00ft;700.0km/h;78.94°;0.00°;
116271.37s;52°35'43.845894"N 34°26'43.019614"W 30000.00ft;700.0km/h;79.05°;0.00°;
116322.80s;52°36'44.608561"N 34°18'0.182026"W 30000.00ft;700.0km/h;79.17°;0.00°;
116374.23s;52°37'44.730354"N 34°9'16.943017"W 30000.00ft;700.0km/h;79.28°;0.00°;
116425.66s;52°38'44.210384"N 34°0'33.306298"W 30000.00ft;700.0km/h;79.40°;0.00°;
116477.08s;52°39'43.047774"N 33°51'49.275605"W 30000.00ft;700.0km/h;79.51°;0.00°;
116528.51s;52°40'41.241650"N 33°43'4.854695"W 30000.00ft;700.0km/h;79.63°;0.00°;
116579.94s;52°41'38.791151"N 33°34'20.047348"W 30000.00ft;700.0km/h;79.75°;0.00°;
116631.37s;52°42'35.695419"N 33°25'34.857364"W 30000.00ft;700.0km/h;79.86°;0.00°;
116682.80s;52°43'31.953608"N 33°16'49.288567"W 30000.00ft;700.0km/h;79.98°;0.00°;
116734.23s;52°44'27.564876"N 33°8'3.344801"W 30000.00ft;700.0km/h;80.09°;0.00°;
116785.66s;52°45'22.528393"N 32°59'17.029933"W 30000.00ft;700.0km/h;80.21°;0.00°;
116837.08s;52°46'16.843335"N 32°50'30.347850"W 30000.00ft;700.0km/h;80.33°;0.00°;
116888.51s;52°47'10.508887"N 32°41'43.302460"W 30000.00ft;700.0km/h;80.44°;0.00°;
116939.94s;52°48'3.524241"N 32°32'55.897693"W 30000.00ft;700.0km/h;80.56°;0.00°;
116991.37s;52°48'55.888599"N 32°24'8.137500"W 30000.00ft;700.0km/h;80.68°;0.00°;
117042.80s;52°49'47.601169"N 32°15'20.025850"W 30000.00ft;700.0km/h;80.80°;0.00°;
117094.23s;52°50'38.661171"N 32°6'31.566736"W 30000.00ft;700.0km/h;80.91°;0.00°;
117145.66s;52°51'29.067831"N 31°57'42.764168"W 30000.00ft;700.0km/h;81.03°;0.00°;
117197.08s;52°52'18.820382"N 31°48'53.622179"W 30000.00ft;700.0km/h;81.15°;0.00°;
117248.51s;52°53'7.918070"N 31°40'4.144820"W 30000.00ft;700.0km/h;81.26°;0.00°;
117299.94s;52°53'56.360146"N 31°31'14.336161"W 30000.00ft;700.0km/h;81.38°;0.00°;
117351.37s;52°54'44.145872"N 31°22'24.200294"W 30000.00ft;700.0km/h;81.50°;0.00°;
117402.80s;52°55'31.274515"N 31°13'33.741328"W 30000.00ft;700.0km/h;81.62°;0.00°;
117454.23s;52°56'17.745356"N 31°4'42.963392"W 30000.00ft;700.0km/h;81.74°;0.00°;
117505.66s;52°57'3.557681"N 30°55'51.870634"W 30000.00ft;700.0km/h;81.85°;0.00°;
117557.08s;52°57'48.710786"N 30°47'0.467221"W 30000.00ft;700.0km/h;81.97°;0.00°;
117608.51s;52°58'33.203977"N 30°38'8.757337"W 30000.00ft;700.0km/h;82.09°;0.00°;
117659.94s;52°59'17.036566"N 30°29'16.745186"W 30000.00ft;700.0km/h;82.21°;0.00°;
117711.37s;53°0'0.207878"N 30°20'24.434990"W 30000.00ft;700.0km/h;82.33°;0.00°;
117762.80s;53°0'42.717244"N 30°11'31.830987"W 30000.00ft;700.0km/h;82.44°;0.00°;
117814.23s;53°1'24.564006"N 30°2'38.937434"W 30000.00ft;700.0km/h;82.56°;0.00°;
117865.66s;53°2'5.747513"N 29°53'45.758605"W 30000.00ft;700.0km/h;82.68°;0.00°;
117917.08s;53°2'46.267127"N 29°44'52.298793"W 30000.00ft;700.0km/h;82.80°;0.00°;
117968.51s;53°3'26.122214"N 29°35'58.562305"W 30000.00ft;700.0km/h;82.92°;0.00°;
118019.94s;53°4'5.312154"N 29°27'4.553466"W 30000.00ft;700.0km/h;83.04°;0.00°;
118071.37s;53°4'43.836334"N 29°18'10.276619"W 30000.00ft;700.0km/h;83.16°;0.00°;
118122.80s;53°5'21.694151"N 29°9'15.736121"W 30000.00ft;700.0km/h;83.28°;0.00°;
118174.23s;53°5'58.885012"N 29°0'20.936346"W 30000.00ft;700.0km/h;83.39°;0.00°;
118225.66s;53°6'35.408331"N 28°51'25.881685"W 30000.00ft;700.0km/h;83.51°;0.00°;
118277.08s;53°7'11.263535"N 28°42'30.576542"W 30000.00ft;700.0km/h;83.63°;0.00°;
118328.51s;53°7'46.450059"N 28°33'35.025338"W 30000.00ft;700.0km/h;83.75°;0.00°;
118379.94s;53°8'20.967346"N 28°24'39.232509"W 30000.00ft;700.0km/h;83.87°;0.00°;
118431.37s;53°8'54.814852"N 28°15'43.202507"W 30000.00ft;700.0km/h;83.99°;0.00°;
118482.80s;53°9'27.992039"N 28°6'46.939796"W 30000.00ft;700.0km/h;84.11°;0.00°;
118534.23s;53°10'0.498381"N 27°57'50.448856"W 30000.00ft;700.0km/h;84.23°;0.00°;
118585.66s;53°10'32.333362"N 27°48'53.734181"W 30000.00ft;700.0km/h;84.35°;0.00°;
118637.08s;53°11'3.496475"N 27°39'56.800279"W 30000.00ft;700.0km/h;84.47°;0.00°;
118688.51s;53°11'33.987223"N 27°30'59.651670"W 30000.00ft;700.0km/h;84.59°;0.00°;
118739.94s;53°12'3.805118"N 27°22'2.292891"W 30000.00ft;700.0km/h;84.71°;0.00°;
118791.37s;53°12'32.949683"N 27°13'4.728488"W 30000.00ft;700.0km/h;84.83°;0.00°;
118842.80s;53°13'1.420451"N 27°4'6.963022"W 30000.00ft;700.0km/h;84.95°;0.00°;
118894.23s;53°13'29.216965"N 26°55'9.001066"W 30000.00ft;700.0km/h;85.07°;0.00°;
118945.66s;53°13'56.338776"N 26°46'10.847206"W 30000.00ft;700.0km/h;85.19°;0.00°;
118997.08s;53°14'22.785448"N 26°37'12.506039"W 30000.00ft;700.0km/h;85.31°;0.00°;
119048.51s;53°14'48.556553"N 26°28'13.982175"W 30000.00ft;700.0km/h;85.43°;0.00°;
119099.94s;53°15'13.651673"N 26°19'15.280234"W 30000.00ft;700.0km/h;85.55°;0.00°;
119151.37s;53°15'38.070403"N 26°10'16.404849"W 30000.00ft;700.0km/h;85.67°;0.00°;
119202.80s;53°16'1.812344"N 26°1'17.360662"W 30000.00ft;700.0km/h;85.79°;0.00°;
119254.23s;53°16'24.877110"N 25°52'18.152327"W 30000.00ft;700.0km/h;85.91°;0.00°;
119305.66s;53°16'47.264325"N 25°43'18.784509"W 30000.00ft;700.0km/h;86.03°;0.00°;
119357.08s;53°17'8.973622"N 25°34'19.261881"W 30000.00ft;700.0km/h;86.15°;0.00°;
119408.51s;53°17'30.004645"N 25°25'19.589127"W 30000.00ft;700.0km/h;86.27°;0.00°;
119459.94s;53°17'50.357048"N 25°16'19.770942"W 30000.00ft;700.0km/h;86.39°;0.00°;
119511.37s;53°18'10.030495"N 25°7'19.812029"W 30000.00ft;700.0km/h;86.51°;0.00°;
119562.80s;53°18'29.024662"N 24°58'19.717098"W 30000.00ft;700.0km/h;86.63°;0.00°;
119614.23s;53°18'47.339234"N 24°49'19.490872"W 30000.00ft;700.0km/h;86.75°;0.00°;
119665.66s;53°19'4.973905"N 24°40'19.138079"W 30000.00ft;700.0km/h;86.87°;0.00°;
119717.08s;53°19'21.928383"N 24°31'18.663456"W 30000.00ft;700.0km/h;86.99°;0.00°;
119768.51s;53°19'38.202383"N 24°22'18.071749"W 30000.00ft;700.0km/h;87.11°;0.00°;
119819.94s;53°19'53.795633"N 24°13'17.367711"W 30000.00ft;700.0km/h;87.24°;0.00°;
119871.37s;53°20'8.707868"N 24°4'16.556100"W 30000.00ft;700.0km/h;87.36°;0.00°;
119922.80s;53°20'22.938838"N 23°55'15.641686"W 30000.00ft;700.0km/h;87.48°;0.00°;
119974.23s;53°20'36.488301"N 23°46'14.629240"W 30000.00ft;700.0km/h;87.60°;0.00°;
120025.66s;53°20'49.356024"N 23°37'13.523544"W 30000.00ft;700.0km/h;87.72°;0.00°;
120077.08s;53°21'1.541788"N 23°28'12.329383"W 30000.00ft;700.0km/h;87.84°;0.00°;
120128.51s;53°21'13.045381"N 23°19'11.051550"W 30000.00ft;700.0km/h;87.96°;0.00°;
120179.94s;53°21'23.866605"N 23°10'9.694843"W 30000.00ft;700.0km/h;88.08°;0.00°;
120231.37s;53°21'34.005269"N 23°1'8.264063"W 30000.00ft;700.0km/h;88.20°;0.00°;
120282.80s;53°21'43.461197"N 22°52'6.764020"W 30000.00ft;700.0km/h;88.32°;0.00°;
120334.23s;53°21'52.234218"N 22°43'5.199524"W 30000.00ft;700.0km/h;88.44°;0.00°;
120385.66s;53°22'0.324177"N 22°34'3.575393"W 30000.00ft;700.0km/h;88.57°;0.00°;
120437.08s;53°22'7.730926"N 22°25'1.896448"W 30000.00ft;700.0km/h;88.69°;0.00°;
120488.51s;53°22'14.454329"N 22°16'0.167514"W 30000.00ft;700.0km/h;88.81°;0.00°;
120539.94s;53°22'20.494260"N 22°6'58.393417"W 30000.00ft;700.0km/h;88.93°;0.00°;
120591.37s;53°22'25.850604"N 21°57'56.578989"W 30000.00ft;700.0km/h;89.05°;0.00°;
120642.80s;53°22'30.523258"N 21°48'54.729064"W 30000.00ft;700.0km/h;89.17°;0.00°;
120694.23s;53°22'34.512126"N 21°39'52.848478"W 30000.00ft;700.0km/h;89.29°;0.00°;
120745.66s;53°22'37.817127"N 21°30'50.942070"W 30000.00ft;700.0km/h;89.41°;0.00°;
120797.08s;53°22'40.438187"N 21°21'49.014680"W 30000.00ft;700.0km/h;89.54°;0.00°;
120848.51s;53°22'42.375245"N 21°12'47.071150"W 30000.00ft;700.0km/h;89.66°;0.00°;
120899.94s;53°22'43.628249"N 21°3'45.116324"W 30000.00ft;700.0km/h;89.78°;0.00°;
120951.37s;53°22'44.197159"N 20°54'43.155047"W 30000.00ft;700.0km/h;89.90°;0.00°;
121002.80s;53°22'44.081945"N 20°45'41.192162"W 30000.00ft;700.0km/h;90.02°;0.00°;
121054.23s;53°22'43.282587"N 20°36'39.232517"W 30000.00ft;700.0km/h;90.14°;0.00°;
121105.66s;53°22'41.799077"N 20°27'37.280956"W 30000.00ft;700.0km/h;90.26°;0.00°;
121157.08s;53°22'39.631417"N 20°18'35.342324"W 30000.00ft;700.0km/h;90.38°;0.00°;
121208.51s;53°22'36.779619"N 20°9'33.421468"W 30000.00ft;700.0km/h;90.51°;0.00°;
121259.94s;53°22'33.243706"N 20°0'31.523231"W 30000.00ft;700.0km/h;90.63°;0.00°;
121311.37s;53°22'29.023712"N 19°51'29.652455"W 30000.00ft;700.0km/h;90.75°;0.00°;
121362.80s;53°22'24.119682"N 19°42'27.813983"W 30000.00ft;700.0km/h;90.87°;0.00°;
121414.23s;53°22'18.531670"N 19°33'26.012654"W 30000.00ft;700.0km/h;90.99°;0.00°;
121465.66s;53°22'12.259741"N 19°24'24.253306"W 30000.00ft;700.0km/h;91.11°;0.00°;
121517.08s;53°22'5.303972"N 19°15'22.540775"W 30000.00ft;700.0km/h;91.23°;0.00°;
121568.51s;53°21'57.664450"N 19°6'20.879893"W 30000.00ft;700.0km/h;91.35°;0.00°;
121619.94s;53°21'49.341271"N 18°57'19.275491"W 30000.00ft;700.0km/h;91.48°;0.00°;
121671.37s;53°21'40.334543"N 18°48'17.732395"W 30000.00ft;700.0km/h;91.60°;0.00°;
121722.80s;53°21'30.644384"N 18°39'16.255428"W 30000.00ft;700.0km/h;91.72°;0.00°;
121774.23s;53°21'20.270924"N 18°30'14.849410"W 30000.00ft;700.0km/h;91.84°;0.00°;
121825.66s;53°21'9.214300"N 18°21'13.519156"W 30000.00ft;700.0km/h;91.96°;0.00°;
121877.08s;53°20'57.474663"N 18°12'12.269476"W 30000.00ft;700.0km/h;92.08°;0.00°;
121928.51s;53°20'45.052172"N 18°3'11.105178"W 30000.00ft;700.0km/h;92.20°;0.00°;
121979.94s;53°20'31.946999"N 17°54'10.031062"W 30000.00ft;700.0km/h;92.32°;0.00°;
122031.37s;53°20'18.159323"N 17°45'9.051924"W 30000.00ft;700.0km/h;92.44°;0.00°;
