time;position;tas;heading_angle;climb_angle;
13445.12s;53°22'55.196809"N 17°21'9.640408"E 20002.77ft;706.7km/h;70.31°;-0.00°;
13496.55s;53°24'44.626030"N 17°29'45.866457"E 20002.57ft;707.0km/h;70.43°;-0.00°;
13547.98s;53°26'33.400620"N 17°38'22.669975"E 20002.39ft;706.8km/h;70.54°;-0.00°;
13599.41s;53°28'21.444784"N 17°46'59.689981"E 20002.22ft;706.1km/h;70.66°;-0.00°;
13650.84s;53°30'8.692215"N 17°55'36.600837"E 20002.06ft;704.9km/h;70.78°;-0.00°;
13702.27s;53°31'55.090646"N 18°4'13.135698"E 20001.91ft;703.4km/h;70.89°;-0.00°;
13753.69s;53°33'40.605340"N 18°12'49.105798"E 20001.78ft;701.7km/h;71.01°;-0.00°;
13805.12s;53°35'25.221271"N 18°21'24.414128"E 20001.65ft;699.8km/h;71.12°;-0.00°;
13856.55s;53°37'8.943870"N 18°29'59.062533"E 20001.53ft;698.0km/h;71.24°;-0.00°;
13907.98s;53°38'51.798282"N 18°38'33.151674"E 20001.42ft;696.2km/h;71.35°;-0.00°;
13959.41s;53°40'33.827222"N 18°47'6.873846"E 20001.32ft;694.8km/h;71.47°;-0.00°;
14010.84s;53°42'15.087583"N 18°55'40.499155"E 20001.23ft;693.7km/h;71.59°;-0.00°;
14062.27s;53°43'55.646071"N 19°4'14.356028"E 20001.14ft;693.1km/h;71.70°;-0.00°;
14113.69s;53°45'35.574181"N 19°12'48.807464"E 20001.06ft;693.0km/h;71.82°;-0.00°;
14165.12s;53°47'14.942879"N 19°21'24.224713"E 20000.98ft;693.4km/h;71.93°;-0.00°;
14216.55s;53°48'53.817395"N 19°30'0.960301"E 20000.91ft;694.3km/h;72.05°;-0.00°;
14267.98s;53°50'32.252481"N 19°38'39.322327"E 20000.85ft;695.5km/h;72.16°;-0.00°;
14319.41s;53°52'10.288480"N 19°47'19.551908"E 20000.79ft;697.1km/h;72.28°;-0.00°;
14370.84s;53°53'47.948489"N 19°56'1.805393"E 20000.73ft;698.9km/h;72.40°;-0.00°;
14422.27s;53°55'25.236798"N 20°4'46.142657"E 20000.68ft;700.8km/h;72.52°;-0.00°;
14473.69s;53°57'2.138709"N 20°13'32.522319"E 20000.63ft;702.6km/h;72.63°;-0.00°;
14525.12s;53°58'38.621732"N 20°22'20.804258"E 20000.58ft;704.3km/h;72.75°;-0.00°;
14576.55s;54°0'14.638054"N 20°31'10.759264"E 20000.54ft;705.6km/h;72.87°;-0.00°;
14627.98s;54°1'50.128085"N 20°40'2.085142"E 20000.50ft;706.5km/h;72.99°;-0.00°;
14679.41s;54°3'25.024803"N 20°48'54.428126"E 20000.47ft;707.0km/h;73.11°;-0.00°;
14730.84s;54°4'59.258589"N 20°57'47.408075"E 20000.43ft;706.9km/h;73.23°;-0.00°;
14782.27s;54°6'32.762172"N 21°6'40.645635"E 20000.40ft;706.4km/h;73.35°;-0.00°;
14833.69s;54°8'5.475340"N 21°15'33.789418"E 20000.37ft;705.4km/h;73.47°;-0.00°;
14885.12s;54°9'37.349076"N 21°24'26.541226"E 20000.35ft;704.0km/h;73.59°;-0.00°;
14936.55s;54°11'8.348823"N 21°33'18.677500"E 20000.32ft;702.3km/h;73.71°;-0.00°;
14987.98s;54°12'38.456664"N 21°42'10.065424"E 20000.30ft;700.4km/h;73.83°;-0.00°;
15039.41s;54°14'7.672276"N 21°51'0.672509"E 20000.28ft;698.6km/h;73.95°;-0.00°;
15090.84s;54°15'36.012593"N 21°59'50.568950"E 20000.26ft;696.8km/h;74.08°;-0.00°;
15142.27s;54°17'3.510245"N 22°8'39.922564"E 20000.24ft;695.3km/h;74.20°;-0.00°;
15193.69s;54°18'30.210879"N 22°17'28.986661"E 20000.22ft;694.1km/h;74.32°;-0.00°;
15245.12s;54°19'56.169590"N 22°26'18.081701"E 20000.21ft;693.3km/h;74.43°;-0.00°;
15296.55s;54°21'21.446712"N 22°35'7.572065"E 20000.19ft;693.0km/h;74.55°;-0.00°;
15347.98s;54°22'46.103299"N 22°43'57.839585"E 20000.18ft;693.2km/h;74.68°;-0.00°;
15399.41s;54°24'10.196612"N 22°52'49.255767"E 20000.17ft;693.9km/h;74.80°;-0.00°;
15450.84s;54°25'33.775948"N 23°1'42.154684"E 20000.15ft;695.1km/h;74.92°;-0.00°;
15502.27s;54°26'56.879102"N 23°10'36.808515"E 20000.14ft;696.6km/h;75.04°;-0.00°;
15553.69s;54°28'19.529711"N 23°19'33.407496"E 20000.13ft;698.3km/h;75.16°;-0.00°;
15605.12s;54°29'41.735663"N 23°28'32.045741"E 20000.12ft;700.2km/h;75.28°;-0.00°;
15656.55s;54°31'3.488677"N 23°37'32.713965"E 20000.11ft;702.0km/h;75.40°;-0.00°;
15707.98s;54°32'24.765054"N 23°46'35.299657"E 20000.11ft;703.8km/h;75.53°;-0.00°;
15759.41s;54°33'45.527536"N 23°55'39.594698"E 20000.10ft;705.2km/h;75.65°;-0.00°;
15810.84s;54°35'5.728128"N 24°4'45.309902"E 20000.09ft;706.3km/h;75.77°;-0.00°;
15862.27s;54°36'25.311642"N 24°13'52.095441"E 20000.09ft;706.9km/h;75.90°;-0.00°;
15913.69s;54°37'44.219707"N 24°22'59.565686"E 20000.08ft;707.0km/h;76.02°;-0.00°;
15965.12s;54°39'2.394945"N 24°32'7.326700"E 20000.07ft;706.6km/h;76.15°;-0.00°;
16016.55s;54°40'19.784998"N 24°41'15.004381"E 20000.07ft;705.7km/h;76.27°;-0.00°;
16067.98s;54°41'36.346121"N 24°50'22.271240"E 20000.06ft;704.5km/h;76.40°;-0.00°;
16119.41s;54°42'52.046094"N 24°59'28.869864"E 20000.06ft;702.9km/h;76.52°;-0.00°;
16170.84s;54°44'6.866247"N 25°8'34.631371"E 20000.05ft;701.1km/h;76.65°;-0.00°;
16222.27s;54°45'20.802464"N 25°17'39.487496"E 20000.05ft;699.2km/h;76.77°;-0.00°;
16273.69s;54°46'33.865135"N 25°26'43.475441"E 20000.05ft;697.4km/h;76.89°;-0.00°;
16325.12s;54°47'46.078048"N 25°35'46.735103"E 20000.04ft;695.7km/h;77.02°;-0.00°;
16376.55s;54°48'57.476345"N 25°44'49.498876"E 20000.04ft;694.4km/h;77.14°;-0.00°;
16427.98s;54°50'8.103693"N 25°53'52.074750"E 20000.04ft;693.5km/h;77.27°;-0.00°;
16479.41s;54°51'18.008887"N 26°2'54.823914"E 20000.03ft;693.0km/h;77.39°;-0.00°;
16530.84s;54°52'27.242150"N 26°11'58.134467"E 20000.03ft;693.1km/h;77.52°;-0.00°;
16582.27s;54°53'35.851388"N 26°21'2.393138"E 20000.03ft;693.6km/h;77.64°;-0.00°;
16633.69s;54°54'43.878687"N 26°30'7.957051"E 20000.03ft;694.6km/h;77.76°;-0.00°;
16685.12s;54°55'51.357288"N 26°39'15.127570"E 20000.03ft;696.0km/h;77.89°;-0.00°;
16736.55s;54°56'58.309264"N 26°48'24.128125"E 20000.02ft;697.7km/h;78.01°;-0.00°;
16787.98s;54°58'4.744051"N 26°57'35.087613"E 20000.02ft;699.6km/h;78.14°;-0.00°;
16839.41s;54°59'10.657923"N 27°6'48.030601"E 20000.02ft;701.4km/h;78.27°;-0.00°;
16890.84s;55°0'16.034439"N 27°16'2.875034"E 20000.02ft;703.2km/h;78.39°;-0.00°;
16942.27s;55°1'20.845810"N 27°25'19.437635"E 20000.02ft;704.7km/h;78.52°;-0.00°;
16993.69s;55°2'25.055059"N 27°34'37.446622"E 20000.02ft;705.9km/h;78.65°;-0.00°;
17045.12s;55°3'28.618811"N 27°43'56.560831"E 20000.02ft;706.7km/h;78.78°;-0.00°;
17096.55s;55°4'31.490492"N 27°53'16.393896"E 20000.01ft;707.0km/h;78.90°;-0.00°;
17147.98s;55°5'33.623688"N 28°2'36.541717"E 20000.01ft;706.8km/h;79.03°;-0.00°;
17199.41s;55°6'34.975415"N 28°11'56.611274"E 20000.01ft;706.1km/h;79.16°;-0.00°;
17250.84s;55°7'35.509076"N 28°21'16.248686"E 20000.01ft;704.9km/h;79.29°;-0.00°;
17302.27s;55°8'35.196876"N 28°30'35.164482"E 20000.01ft;703.4km/h;79.42°;-0.00°;
17353.69s;55°9'34.021545"N 28°39'53.154282"E 20000.01ft;701.7km/h;79.55°;-0.00°;
17405.12s;55°10'31.977264"N 28°49'10.113341"E 20000.01ft;699.8km/h;79.68°;-0.00°;
17456.55s;55°11'29.069731"N 28°58'26.043937"E 20000.01ft;698.0km/h;79.80°;-0.00°;
17507.98s;55°12'25.315401"N 29°7'41.055027"E 20000.01ft;696.2km/h;79.93°;-0.00°;
17559.41s;55°13'20.739952"N 29°16'55.354194"E 20000.01ft;694.8km/h;80.06°;-0.00°;
17610.84s;55°14'15.376136"N 29°26'9.232462"E 20000.01ft;693.7km/h;80.19°;-0.00°;
17662.27s;55°15'9.261152"N 29°35'23.043048"E 20000.01ft;693.1km/h;80.31°;-0.00°;
17713.69s;55°16'2.433766"N 29°44'37.175597"E 20000.01ft;693.0km/h;80.44°;-0.00°;
17765.12s;55°16'54.931385"N 29°53'52.027746"E 20000.01ft;693.4km/h;80.57°;-0.00°;
17816.55s;55°17'46.787292"N 30°3'7.976059"E 20000.01ft;694.3km/h;80.70°;-0.00°;
17867.98s;55°18'38.028257"N 30°12'25.348453"E 20000.00ft;695.5km/h;80.83°;-0.00°;
17919.41s;55°19'28.672671"N 30°21'44.400085"E 20000.00ft;697.1km/h;80.95°;-0.00°;
17970.84s;55°20'18.729346"N 30°31'5.294458"E 20000.00ft;698.9km/h;81.08°;-0.00°;
18022.27s;55°21'8.197048"N 30°40'28.091120"E 20000.00ft;700.8km/h;81.21°;-0.00°;
18073.69s;55°21'57.064772"N 30°49'52.740838"E 20000.00ft;702.6km/h;81.34°;-0.00°;
18125.12s;55°22'45.312742"N 30°59'19.088628"E 20000.00ft;704.3km/h;81.47°;-0.00°;
18176.55s;55°23'32.914019"N 31°8'46.884412"E 20000.00ft;705.6km/h;81.60°;-0.00°;
18227.98s;55°24'19.836598"N 31°18'15.800559"E 20000.00ft;706.5km/h;81.74°;-0.00°;
18279.41s;55°25'6.045818"N 31°27'45.455044"E 20000.00ft;707.0km/h;81.87°;-0.00°;
18330.84s;55°25'51.506900"N 31°37'15.438570"E 20000.00ft;706.9km/h;82.00°;-0.00°;
18382.27s;55°26'36.187411"N 31°46'45.343692"E 20000.00ft;706.4km/h;82.13°;-0.00°;
18433.69s;55°27'20.059486"N 31°56'14.793845"E 20000.00ft;705.4km/h;82.26°;-0.00°;
18485.12s;55°28'3.101643"N 32°5'43.470181"E 20000.00ft;704.0km/h;82.40°;-0.00°;
18536.55s;55°28'45.300063"N 32°15'11.134272"E 20000.00ft;702.3km/h;82.53°;-0.00°;
18587.98s;55°29'26.649277"N 32°24'37.645023"E 20000.00ft;700.4km/h;82.66°;-0.00°;
18639.41s;55°30'7.152209"N 32°34'2.968591"E 20000.00ft;698.6km/h;82.79°;-0.00°;
18690.84s;55°30'46.819603"N 32°43'27.180549"E 20000.00ft;696.8km/h;82.92°;-0.00°;
18742.27s;55°31'25.668890"N 32°52'50.460161"E 20000.00ft;695.3km/h;83.05°;-0.00°;
18793.69s;55°32'3.722606"N 33°2'13.077158"E 20000.00ft;694.1km/h;83.19°;-0.00°;
18845.12s;55°32'41.006480"N 33°11'35.371962"E 20000.00ft;693.3km/h;83.32°;-0.00°;
18896.55s;55°33'17.547348"N 33°20'57.730781"E 20000.00ft;693.0km/h;83.45°;-0.00°;
18947.98s;55°33'53.371052"N 33°30'20.557380"E 20000.00ft;693.2km/h;83.58°;-0.00°;
18999.41s;55°34'28.500480"N 33°39'44.243541"E 20000.00ft;693.9km/h;83.71°;-0.00°;
19050.84s;55°35'2.953889"N 33°49'9.140370"E 20000.00ft;695.1km/h;83.84°;-0.00°;
19102.27s;55°35'36.743620"N 33°58'35.532503"E 20000.00ft;696.6km/h;83.97°;-0.00°;
19153.69s;55°36'9.875304"N 34°8'3.617084"E 20000.00ft;698.3km/h;84.11°;-0.00°;
19205.12s;55°36'42.347591"N 34°17'33.489043"E 20000.00ft;700.2km/h;84.24°;-0.00°;
19256.55s;55°37'14.152409"N 34°27'5.133729"E 20000.00ft;702.0km/h;84.37°;-0.00°;
19307.98s;55°37'45.275721"N 34°36'38.427451"E 20000.00ft;703.8km/h;84.51°;-0.00°;
19359.41s;55°38'15.698692"N 34°46'13.145885"E 20000.00ft;705.2km/h;84.64°;-0.00°;
19410.84s;55°38'45.399174"N 34°55'48.979755"E 20000.00ft;706.3km/h;84.78°;-0.00°;
19462.27s;55°39'14.353368"N 35°5'25.556660"E 20000.00ft;706.9km/h;84.91°;-0.00°;
19513.69s;55°39'42.537531"N 35°15'2.467478"E 20000.00ft;707.0km/h;85.05°;-0.00°;
19565.12s;55°40'9.929587"N 35°24'39.295437"E 20000.00ft;706.6km/h;85.19°;-0.00°;
19616.55s;55°40'36.510520"N 35°34'15.645777"E 20000.00ft;705.7km/h;85.32°;-0.00°;
19667.98s;55°41'2.265429"N 35°43'51.173832"E 20000.00ft;704.5km/h;85.46°;-0.00°;
19719.41s;55°41'27.184195"N 35°53'25.609533"E 20000.00ft;702.9km/h;85.60°;-0.00°;
19770.84s;55°41'51.261675"N 36°2'58.776533"E 20000.00ft;701.1km/h;85.74°;-0.00°;
19822.27s;55°42'14.497445"N 36°12'30.604587"E 20000.00ft;699.2km/h;85.88°;-0.00°;
19873.69s;55°42'36.895072"N 36°22'1.134287"E 20000.00ft;697.4km/h;86.01°;-0.00°;
19925.12s;55°42'58.460952"N 36°31'30.513800"E 20000.00ft;695.7km/h;86.15°;-0.00°;
19976.55s;55°43'19.202725"N 36°40'58.987851"E 20000.00ft;694.4km/h;86.29°;-0.00°;
20027.98s;55°43'39.127220"N 36°50'26.879759"E 20000.00ft;693.5km/h;86.44°;-0.00°;
20079.41s;55°43'58.237730"N 36°59'54.567835"E 20000.00ft;693.0km/h;86.58°;-0.00°;
20130.84s;55°44'16.529936"N 37°9'22.457915"E 20000.00ft;693.1km/h;86.73°;-0.00°;
20182.27s;55°44'33.984151"N 37°18'50.954207"E 20000.00ft;693.6km/h;86.88°;-0.00°;
20233.69s;55°44'50.544028"N 37°28'20.431339"E 20000.00ft;694.6km/h;87.04°;-0.00°;
20285.12s;55°45'6.007085"N 37°37'51.215426"E 20000.00ft;696.0km/h;87.24°;-0.00°;
20285.83s;55°45'5.740767"N 37°37'43.382804"E 20000.00ft;696.1km/h;-93.46°;-0.00°;
Switched destination to waypoint 4 and corrected position
20337.26s;55°47'34.424494"N 37°29'34.088099"E 20714.29ft;697.7km/h;-62.64°;1.25°;
20388.69s;55°50'2.385978"N 37°21'2.746729"E 21377.55ft;699.6km/h;-62.75°;1.16°;
20440.11s;55°52'30.150547"N 37°12'28.952617"E 21993.44ft;701.5km/h;-62.87°;1.07°;
20491.54s;55°54'57.688890"N 37°3'52.775711"E 22565.34ft;703.2km/h;-62.99°;0.99°;
20542.97s;55°57'24.945433"N 36°55'14.380267"E 23096.38ft;704.8km/h;-63.11°;0.92°;
20594.40s;55°59'51.842374"N 36°46'34.013497"E 23589.50ft;706.0km/h;-63.23°;0.85°;
20645.83s;56°2'18.285304"N 36°37'51.988160"E 24047.39ft;706.7km/h;-63.35°;0.79°;
20697.26s;56°4'44.169965"N 36°29'8.660343"E 24472.58ft;707.0km/h;-63.47°;0.74°;
20748.69s;56°7'9.389685"N 36°20'24.403996"E 24867.39ft;706.8km/h;-63.59°;0.68°;
20800.11s;56°9'33.842908"N 36°11'39.584067"E 25234.01ft;706.1km/h;-63.71°;0.63°;
20851.54s;56°11'57.440304"N 36°2'54.530160"E 25574.44ft;704.9km/h;-63.83°;0.59°;
20902.97s;56°14'20.110929"N 35°54'9.512629"E 25890.55ft;703.4km/h;-63.95°;0.55°;
20954.40s;56°16'41.807015"N 35°45'24.722854"E 26184.08ft;701.7km/h;-64.08°;0.51°;
21005.83s;56°19'2.507046"N 35°36'40.259143"E 26456.65ft;699.8km/h;-64.20°;0.48°;
21057.26s;56°21'22.216921"N 35°27'56.119299"E 26709.74ft;697.9km/h;-64.32°;0.44°;
21108.69s;56°23'40.969135"N 35°19'12.200441"E 26944.76ft;696.2km/h;-64.44°;0.41°;
21160.11s;56°25'58.820055"N 35°10'28.306089"E 27162.99ft;694.8km/h;-64.56°;0.38°;
21211.54s;56°28'15.845500"N 35°1'44.160069"E 27365.64ft;693.7km/h;-64.68°;0.36°;
21262.97s;56°30'32.134961"N 34°52'59.426221"E 27553.81ft;693.1km/h;-64.81°;0.33°;
21314.40s;56°32'47.784888"N 34°44'13.732529"E 27728.53ft;693.0km/h;-64.93°;0.31°;
21365.83s;56°35'2.891528"N 34°35'26.697942"E 27890.78ft;693.4km/h;-65.05°;0.29°;
21417.26s;56°37'17.543845"N 34°26'37.959952"E 28041.44ft;694.3km/h;-65.17°;0.27°;
21468.69s;56°39'31.817018"N 34°17'47.200929"E 28181.34ft;695.6km/h;-65.29°;0.25°;
21520.11s;56°41'45.766998"N 34°8'54.171338"E 28311.24ft;697.2km/h;-65.42°;0.23°;
21571.54s;56°43'59.426492"N 33°59'58.708114"E 28431.87ft;699.0km/h;-65.54°;0.21°;
21622.97s;56°46'12.802665"N 33°51'0.746873"E 28543.88ft;700.8km/h;-65.67°;0.20°;
21674.40s;56°48'25.876710"N 33°42'0.327051"E 28647.89ft;702.7km/h;-65.79°;0.18°;
21725.83s;56°50'38.605292"N 33°32'57.589565"E 28744.46ft;704.3km/h;-65.92°;0.17°;
21777.26s;56°52'50.923752"N 33°23'52.767142"E 28834.15ft;705.6km/h;-66.05°;0.16°;
21828.69s;56°55'2.750828"N 33°14'46.167984"E 28917.42ft;706.5km/h;-66.17°;0.14°;
21880.11s;56°57'13.994516"N 33°5'38.153913"E 28994.75ft;707.0km/h;-66.30°;0.13°;
21931.54s;56°59'24.558653"N 32°56'29.114559"E 29066.55ft;706.9km/h;-66.43°;0.12°;
21982.97s;57°1'34.349737"N 32°47'19.439438"E 29133.23ft;706.3km/h;-66.56°;0.12°;
22034.40s;57°3'43.283471"N 32°38'9.489924"E 29195.14ft;705.3km/h;-66.69°;0.11°;
22085.83s;57°5'51.290590"N 32°28'59.573149"E 29252.63ft;703.9km/h;-66.81°;0.10°;
22137.26s;57°7'58.321530"N 32°19'49.919719"E 29306.01ft;702.3km/h;-66.94°;0.09°;
22188.69s;57°10'4.349634"N 32°10'40.666888"E 29355.58ft;700.4km/h;-67.07°;0.09°;
22240.11s;57°12'9.372679"N 32°1'31.848420"E 29401.61ft;698.5km/h;-67.20°;0.08°;
22291.54s;57°14'13.412618"N 31°52'23.391895"E 29444.36ft;696.8km/h;-67.33°;0.07°;
22342.97s;57°16'16.513594"N 31°43'15.123704"E 29484.04ft;695.2km/h;-67.46°;0.07°;
22394.40s;57°18'18.738377"N 31°34'6.781376"E 29520.90ft;694.0km/h;-67.59°;0.06°;
22445.83s;57°20'20.163491"N 31°24'58.032385"E 29555.12ft;693.3km/h;-67.71°;0.06°;
22497.26s;57°22'20.873410"N 31°15'48.498091"E 29586.90ft;693.0km/h;-67.84°;0.06°;
22548.69s;57°24'20.954232"N 31°6'37.781113"E 29616.40ft;693.2km/h;-67.97°;0.05°;
22600.11s;57°26'20.487309"N 30°57'25.494147"E 29643.80ft;693.9km/h;-68.10°;0.05°;
22651.54s;57°28'19.543279"N 30°48'11.288164"E 29669.25ft;695.1km/h;-68.23°;0.04°;
22702.97s;57°30'18.176938"N 30°38'54.877955"E 29692.87ft;696.6km/h;-68.36°;0.04°;
22754.40s;57°32'16.423308"N 30°29'36.063144"E 29714.81ft;698.3km/h;-68.49°;0.04°;
22805.83s;57°34'14.295174"N 30°20'14.743165"E 29735.18ft;700.2km/h;-68.62°;0.04°;
22857.26s;57°36'11.782260"N 30°10'50.925082"E 29754.10ft;702.1km/h;-68.76°;0.03°;
22908.69s;57°38'8.852082"N 30°1'24.723671"E 29771.66ft;703.8km/h;-68.89°;0.03°;
22960.11s;57°40'5.452393"N 29°51'56.353724"E 29787.97ft;705.2km/h;-69.02°;0.03°;
23011.54s;57°42'1.515034"N 29°42'26.115109"E 29803.12ft;706.3km/h;-69.16°;0.03°;
23062.97s;57°43'56.960885"N 29°32'54.371628"E 29817.18ft;706.9km/h;-69.29°;0.02°;
23114.40s;57°45'51.705554"N 29°23'21.525187"E 29830.24ft;707.0km/h;-69.43°;0.02°;
23165.83s;57°47'45.665372"N 29°13'47.987111"E 29842.36ft;706.6km/h;-69.56°;0.02°;
23217.26s;57°49'38.763259"N 29°4'14.148686"E 29853.62ft;705.7km/h;-69.70°;0.02°;
23268.69s;57°51'30.934041"N 28°54'40.353040"E 29864.08ft;704.4km/h;-69.83°;0.02°;
23320.11s;57°53'22.128843"N 28°45'6.870403"E 29873.79ft;702.8km/h;-69.97°;0.02°;
23371.54s;57°55'12.318242"N 28°35'33.878569"E 29882.80ft;701.0km/h;-70.10°;0.02°;
23422.97s;57°57'1.493988"N 28°26'1.449958"E 29891.17ft;699.2km/h;-70.24°;0.01°;
23474.40s;57°58'49.669168"N 28°16'29.546280"E 29898.95ft;697.3km/h;-70.37°;0.01°;
23525.83s;58°0'36.876844"N 28°6'58.021178"E 29906.16ft;695.7km/h;-70.51°;0.01°;
23577.26s;58°2'23.167259"N 27°57'26.630709"E 29912.87ft;694.4km/h;-70.64°;0.01°;
23628.69s;58°4'8.603846"N 27°47'55.050920"E 29919.09ft;693.5km/h;-70.78°;0.01°;
23680.11s;58°5'53.258347"N 27°38'22.901268"E 29924.87ft;693.0km/h;-70.92°;0.01°;
23731.54s;58°7'37.205377"N 27°28'49.772214"E 29930.24ft;693.1km/h;-71.05°;0.01°;
23782.97s;58°9'20.516869"N 27°19'15.255005"E 29935.22ft;693.7km/h;-71.19°;0.01°;
23834.40s;58°11'3.256768"N 27°9'38.971490"E 29939.85ft;694.7km/h;-71.32°;0.01°;
23885.83s;58°12'45.476384"N 27°0'0.601833"E 29944.14ft;696.1km/h;-71.46°;0.01°;
23937.26s;58°14'27.210704"N 26°50'19.908093"E 29948.13ft;697.7km/h;-71.60°;0.01°;
23988.69s;58°16'8.475951"N 26°40'36.751975"E 29951.84ft;699.6km/h;-71.73°;0.01°;
24040.11s;58°17'49.268518"N 26°30'51.105439"E 29955.28ft;701.5km/h;-71.87°;0.01°;
24091.54s;58°19'29.565368"N 26°21'3.053387"E 29958.47ft;703.2km/h;-72.01°;0.01°;
24142.97s;58°21'9.325827"N 26°11'12.788204"E 29961.44ft;704.8km/h;-72.15°;0.01°;
24194.40s;58°22'48.494635"N 26°1'20.596519"E 29964.19ft;706.0km/h;-72.29°;0.00°;
24245.83s;58°24'27.006008"N 25°51'26.839126"E 29966.75ft;706.7km/h;-72.43°;0.00°;
24297.26s;58°26'4.788400"N 25°41'31.925477"E 29969.13ft;707.0km/h;-72.57°;0.00°;
24348.69s;58°27'41.769614"N 25°31'36.284586"E 29971.33ft;706.8km/h;-72.72°;0.00°;
24400.11s;58°29'17.881875"N 25°21'40.334428"E 29973.38ft;706.1km/h;-72.86°;0.00°;
24451.54s;58°30'53.066502"N 25°11'44.452034"E 29975.28ft;704.9km/h;-73.00°;0.00°;
24502.97s;58°32'27.277858"N 25°1'48.946465"E 29977.05ft;703.4km/h;-73.14°;0.00°;
24554.40s;58°34'0.486281"N 24°51'54.036616"E 29978.69ft;701.7km/h;-73.28°;0.00°;
24605.83s;58°35'32.679822"N 24°41'59.835473"E 29980.21ft;699.8km/h;-73.43°;0.00°;
24657.26s;58°37'3.864682"N 24°32'6.341992"E 29981.62ft;697.9km/h;-73.57°;0.00°;
24708.69s;58°38'34.064324"N 24°22'13.441200"E 29982.93ft;696.2km/h;-73.71°;0.00°;
24760.11s;58°40'3.317365"N 24°12'20.912547"E 29984.15ft;694.8km/h;-73.85°;0.00°;
24811.54s;58°41'31.674403"N 24°2'28.445914"E 29985.29ft;693.7km/h;-73.99°;0.00°;
24862.97s;58°42'59.194035"N 23°52'35.664152"E 29986.34ft;693.1km/h;-74.13°;0.00°;
24914.40s;58°44'25.938365"N 23°42'42.150529"E 29987.31ft;693.0km/h;-74.28°;0.00°;
24965.83s;58°45'51.968321"N 23°32'47.479122"E 29988.22ft;693.4km/h;-74.42°;0.00°;
25017.26s;58°47'17.339146"N 23°22'51.245955"E 29989.06ft;694.3km/h;-74.56°;0.00°;
25068.69s;58°48'42.096360"N 23°12'53.098641"E 29989.84ft;695.6km/h;-74.70°;0.00°;
25120.11s;58°50'6.272506"N 23°2'52.762377"E 29990.57ft;697.2km/h;-74.84°;0.00°;
25171.54s;58°51'29.884880"N 22°52'50.060415"E 29991.24ft;699.0km/h;-74.99°;0.00°;
25222.97s;58°52'52.934417"N 22°42'44.927498"E 29991.87ft;700.8km/h;-75.13°;0.00°;
25274.40s;58°54'15.405780"N 22°32'37.415297"E 29992.45ft;702.7km/h;-75.28°;0.00°;
25325.83s;58°55'37.268634"N 22°22'27.689408"E 29992.99ft;704.3km/h;-75.42°;0.00°;
25377.26s;58°56'58.479986"N 22°12'16.018128"E 29993.49ft;705.6km/h;-75.57°;0.00°;
25428.69s;58°58'18.987409"N 22°2'2.753776"E 29993.95ft;706.5km/h;-75.72°;0.00°;
25480.11s;58°59'38.732883"N 21°51'48.307903"E 29994.39ft;707.0km/h;-75.86°;0.00°;
25531.54s;59°0'57.656974"N 21°41'33.122152"E 29994.79ft;706.9km/h;-76.01°;0.00°;
25582.97s;59°2'15.703029"N 21°31'17.636877"E 29995.16ft;706.3km/h;-76.16°;0.00°;
25634.40s;59°3'32.821090"N 21°21'2.259768"E 29995.50ft;705.3km/h;-76.31°;0.00°;
25685.83s;59°4'48.971234"N 21°10'47.336757"E 29995.83ft;703.9km/h;-76.45°;0.00°;
25737.26s;59°6'4.126123"N 21°0'33.127322"E 29996.12ft;702.3km/h;-76.60°;0.00°;
25788.69s;59°7'18.272583"N 20°50'19.785979"E 29996.40ft;700.4km/h;-76.75°;0.00°;
25840.11s;59°8'31.412136"N 20°40'7.351321"E 29996.66ft;698.5km/h;-76.90°;0.00°;
25891.54s;59°9'43.560445"N 20°29'55.743420"E 29996.90ft;696.8km/h;-77.04°;0.00°;
25942.97s;59°10'54.745759"N 20°19'44.769794"E 29997.12ft;695.2km/h;-77.19°;0.00°;
25994.40s;59°12'5.006477"N 20°9'34.139529"E 29997.32ft;694.0km/h;-77.34°;0.00°;
26045.83s;59°13'14.388028"N 19°59'23.484561"E 29997.52ft;693.3km/h;-77.49°;0.00°;
26097.26s;59°14'22.939308"N 19°49'12.386574"E 29997.69ft;693.0km/h;-77.63°;0.00°;
26148.69s;59°15'30.708945"N 19°39'0.407607"E 29997.86ft;693.2km/h;-77.78°;0.00°;
26200.11s;59°16'37.741659"N 19°28'47.122143"E 29998.01ft;693.9km/h;-77.93°;0.00°;
26251.54s;59°17'44.074977"N 19°18'32.148374"E 29998.15ft;695.1km/h;-78.08°;0.00°;
26302.97s;59°18'49.736559"N 19°8'15.176380"E 29998.28ft;696.6km/h;-78.22°;0.00°;
26354.40s;59°19'54.742281"N 18°57'55.991174"E 29998.41ft;698.3km/h;-78.37°;0.00°;
26405.83s;59°20'59.095244"N 18°47'34.488955"E 29998.52ft;700.2km/h;-78.52°;0.00°;
26457.26s;59°22'2.785719"N 18°37'10.685352"E 29998.63ft;702.1km/h;-78.67°;0.00°;
26508.69s;59°23'5.792054"N 18°26'44.715078"E 29998.72ft;703.8km/h;-78.82°;0.00°;
26560.11s;59°24'8.082418"N 18°16'16.822975"E 29998.82ft;705.2km/h;-78.97°;0.00°;
26611.54s;59°25'9.617259"N 18°5'47.347096"E 29998.90ft;706.3km/h;-79.13°;0.00°;
